Isoform	Sample	H0_cyclo_count	H1_cyclo_count	H2_cyclo_count	H0_noncyclo_count	H1_noncyclo_count	H2_noncyclo_count	cyclo_count	noncyclo_count	total_cyclo	total_noncyclo	Cyclo_TPM	Noncyclo_TPM	Cyclo_TPM_Rank	Noncyclo_TPM_Rank	Cyclo_TPM_Median	Noncyclo_TPM_Median	Cyclo_TPM_Mean	Noncyclo_TPM_Mean	associated_gene	gene_cyclo_count	gene_noncyclo_count	isoform_cyclo_proportion	isoform_noncyclo_proportion	Avg_Noncyclo_TPM	SD_Noncyclo_TPM	Noncyclo_TPM_Z_Score	test_statistic	z_score_of_test_stat	rank_top_99_9_percentile	rank_top_99_5_percentile	rank_top_99_percentile	rank_top_98_percentile	rank_top_95_percentile	Phenotypes
PB.59138.482	Patient14	0	0	0	0	0	0	0	0	0	1708		0.0		22.0		0.0		797.0790902521202	HARS1	0.0	464.0		0.0	797.0790902521202	1303.724815679256	-0.6113859924011898	0.0	0.0						Charcot-Marie-Tooth disease, axonal, type 2W, 616625 (3), Autosomal dominant; Usher syndrome type 3B, 614504 (3), Autosomal recessive
PB.59138.482	Patient15	0	0	0	0	0	0	0	0	0	2573		0.0		22.0		0.0		797.0790902521202	HARS1	0.0	988.0		0.0	797.0790902521202	1303.724815679256	-0.6113859924011898	0.0	0.0						Charcot-Marie-Tooth disease, axonal, type 2W, 616625 (3), Autosomal dominant; Usher syndrome type 3B, 614504 (3), Autosomal recessive
PB.59138.482	Patient17	0	0	0	0	0	0	0	0	0	1227		0.0		22.0		0.0		797.0790902521202	HARS1	0.0	543.0		0.0	797.0790902521202	1303.724815679256	-0.6113859924011898	0.0	0.0						Charcot-Marie-Tooth disease, axonal, type 2W, 616625 (3), Autosomal dominant; Usher syndrome type 3B, 614504 (3), Autosomal recessive
PB.59138.482	Patient18	0	0	0	0	0	0	0	0	0	1387		0.0		22.0		0.0		797.0790902521202	HARS1	0.0	594.0		0.0	797.0790902521202	1303.724815679256	-0.6113859924011898	0.0	0.0						Charcot-Marie-Tooth disease, axonal, type 2W, 616625 (3), Autosomal dominant; Usher syndrome type 3B, 614504 (3), Autosomal recessive
PB.59138.482	Patient19	0	0	0	0	0	0	0	0	0	1548		0.0		22.0		0.0		797.0790902521202	HARS1	0.0	582.0		0.0	797.0790902521202	1303.724815679256	-0.6113859924011898	0.0	0.0						Charcot-Marie-Tooth disease, axonal, type 2W, 616625 (3), Autosomal dominant; Usher syndrome type 3B, 614504 (3), Autosomal recessive
PB.59138.482	Patient2	0	0	0	0	0	0	0	0	0	1085		0.0		22.0		0.0		797.0790902521202	HARS1	0.0	71.0		0.0	797.0790902521202	1303.724815679256	-0.6113859924011898	0.0	0.0						Charcot-Marie-Tooth disease, axonal, type 2W, 616625 (3), Autosomal dominant; Usher syndrome type 3B, 614504 (3), Autosomal recessive
PB.59138.482	Patient22	0	0	0	0	0	1	0	1	0	2106		474.8338081671415		12.0		0.0		797.0790902521202	HARS1	0.0	738.0		0.0013550135501355014	797.0790902521202	1303.724815679256	-0.2471727761944035	-8.894313969192877	-1.6708749794226894						Charcot-Marie-Tooth disease, axonal, type 2W, 616625 (3), Autosomal dominant; Usher syndrome type 3B, 614504 (3), Autosomal recessive
PB.59138.482	Patient23	0	0	0	0	0	0	0	0	0	1159		0.0		22.0		0.0		797.0790902521202	HARS1	0.0	545.0		0.0	797.0790902521202	1303.724815679256	-0.6113859924011898	0.0	0.0						Charcot-Marie-Tooth disease, axonal, type 2W, 616625 (3), Autosomal dominant; Usher syndrome type 3B, 614504 (3), Autosomal recessive
PB.59138.482	Patient26	0	0	0	0	0	0	0	0	0	1469		0.0		22.0		0.0		797.0790902521202	HARS1	0.0	547.0		0.0	797.0790902521202	1303.724815679256	-0.6113859924011898	0.0	0.0						Charcot-Marie-Tooth disease, axonal, type 2W, 616625 (3), Autosomal dominant; Usher syndrome type 3B, 614504 (3), Autosomal recessive
PB.59138.482	Patient27	0	0	0	1	0	0	0	1	0	1439		694.9270326615705		10.0		0.0		797.0790902521202	HARS1	0.0	534.0		0.0018726591760299626	797.0790902521202	1303.724815679256	-0.0783540025947326	-9.442792238469677	-1.7739114384532477						Charcot-Marie-Tooth disease, axonal, type 2W, 616625 (3), Autosomal dominant; Usher syndrome type 3B, 614504 (3), Autosomal recessive
