Isoform	Sample	cyclo_count	noncyclo_count	total_cyclo	total_noncyclo	Cyclo_TPM	Noncyclo_TPM	Cyclo_TPM_Rank	Noncyclo_TPM_Rank	Cyclo_TPM_Median	Noncyclo_TPM_Median	Cyclo_TPM_Mean	Noncyclo_TPM_Mean	associated_gene	gene_cyclo_count	gene_noncyclo_count	isoform_cyclo_proportion	isoform_noncyclo_proportion	Avg_Noncyclo_TPM	SD_Noncyclo_TPM	Noncyclo_TPM_Z_Score	test_statistic	z_score_of_test_stat	rank_top_99_9_percentile	rank_top_99_5_percentile	rank_top_99_percentile	rank_top_98_percentile	rank_top_95_percentile	Phenotypes
PB.161551.53	Patient5	0	9	0	1596		5639.097744360902		3.0		0.0		1425.0313944161403	SRSF6	0.0	354.0		0.025423728813559324	1425.0313944161403	4752.663922463373	0.8866745931743796	-1.883099615991674	2.7412598634150718	1.0	1.0	1.0	1.0	1.0	
PB.161551.604	Patient11	0	2	0	1367		1463.057790782736		9.0		602.0469596628537		1023.0107634617355	SRSF6	0.0	299.0		0.006688963210702341	1023.0107634617355	1386.4623156152315	0.3173883793053064	-15.809152590958629	1.0685993139028331						
PB.161551.604	Patient15	0	6	0	2573		2331.908278274388		5.0		602.0469596628537		1023.0107634617355	SRSF6	0.0	294.0		0.02040816326530612	1023.0107634617355	1386.4623156152315	0.9440556011303054	-10.268369657697326	1.1756957689463767	1.0	1.0	1.0	1.0	1.0	
PB.161551.604	Patient16	0	2	0	1271		1573.5641227380015		8.0		602.0469596628537		1023.0107634617355	SRSF6	0.0	54.0		0.037037037037037035	1023.0107634617355	1386.4623156152315	0.39709219145416325	-14.943772377075545	1.0853260390404214						
PB.161551.604	Patient18	0	2	0	1387		1441.9610670511895		10.0		602.0469596628537		1023.0107634617355	SRSF6	0.0	82.0		0.024390243902439025	1023.0107634617355	1386.4623156152315	0.30217215345196613	-15.981768047705428	1.0652628714314398	1.0	1.0	1.0	1.0	1.0	
PB.161551.604	Patient20	0	7	0	1738		4027.6179516685847		2.0		602.0469596628537		1023.0107634617355	SRSF6	0.0	81.0		0.08641975308641975	1023.0107634617355	1386.4623156152315	2.1671033928344303	-3.7713793838424703	1.3012745247220856						
PB.161551.604	Patient21	0	3	0	1328		2259.0361445783133		6.0		602.0469596628537		1023.0107634617355	SRSF6	0.0	122.0		0.02459016393442623	1023.0107634617355	1386.4623156152315	0.8914958359817385	-10.645778118823202	1.1684009319572963						
PB.161551.604	Patient25	0	2	0	1946		1027.749229188078		13.0		602.0469596628537		1023.0107634617355	SRSF6	0.0	346.0		0.005780346820809248	1023.0107634617355	1386.4623156152315	0.003417666439956541	-20.00565401464859	0.9874861514715007						
PB.161551.604	Patient26	0	4	0	1469		2722.940776038121		4.0		602.0469596628537		1023.0107634617355	SRSF6	0.0	201.0		0.01990049751243781	1023.0107634617355	1386.4623156152315	1.226091754121752	-8.42545329222094	1.2113170542523652						
PB.161551.604	Patient28	0	2	0	1202		1663.8935108153078		7.0		602.0469596628537		1023.0107634617355	SRSF6	0.0	165.0		0.012121212121212121	1023.0107634617355	1386.4623156152315	0.4622431782930831	-14.280374235808157	1.0981487014814484						
PB.161551.604	Patient29	0	6	0	1857		3231.0177705977385		3.0		602.0469596628537		1023.0107634617355	SRSF6	0.0	35.0		0.17142857142857143	1023.0107634617355	1386.4623156152315	1.5925474369321158	-6.391506659081595	1.250630717462189						
PB.161551.604	Patient30	0	10	0	1808		5530.973451327433		1.0		602.0469596628537		1023.0107634617355	SRSF6	0.0	127.0		0.07874015748031496	1023.0107634617355	1386.4623156152315	3.2514137867968853	3.7713793838424694	1.4470666871290312						
PB.161551.604	Patient31	0	2	0	1858		1076.426264800861		12.0		602.0469596628537		1023.0107634617355	SRSF6	0.0	125.0		0.016	1023.0107634617355	1386.4623156152315	0.03852647182510894	-19.455845070047168	0.9981132757655372						
PB.161551.604	Patient4	0	2	0	1450		1379.310344827586		11.0		602.0469596628537		1023.0107634617355	SRSF6	0.0	100.0		0.02	1023.0107634617355	1386.4623156152315	0.2569846849445349	-16.50966559489495	1.0550592672456856						
PB.161551.620	Patient10	0	10	0	1394		7173.601147776184		2.0		580.7200929152149		1807.8682643669024	SRSF6	0.0	248.0		0.04032258064516129	1807.8682643669024	2542.124490874083	2.110727819456367	-4.700347357922335	0.6596593884732148						
PB.161551.620	Patient11	0	14	0	1367		10241.40453547915		1.0		580.7200929152149		1807.8682643669024	SRSF6	0.0	299.0		0.046822742474916385	1807.8682643669024	2542.124490874083	3.317515055374989	4.700347357922334	0.8431890557119877						
PB.161551.620	Patient12	0	8	0	1791		4466.7783361250695		4.0		580.7200929152149		1807.8682643669024	SRSF6	0.0	223.0		0.03587443946188341	1807.8682643669024	2542.124490874083	1.0459401501788483	-10.954320864246233	0.5375631273744311						
PB.161551.620	Patient13	0	7	0	2218		3155.9963931469792		8.0		580.7200929152149		1807.8682643669024	SRSF6	0.0	387.0		0.01808785529715762	1807.8682643669024	2542.124490874083	0.5303155426178743	-15.53954534578568	0.4480458364987219						
PB.161551.620	Patient18	0	3	0	1387		2162.9416005767844		10.0		580.7200929152149		1807.8682643669024	SRSF6	0.0	82.0		0.036585365853658534	1807.8682643669024	2542.124490874083	0.13967582527313352	-20.52641729921703	0.35068718611802085						
PB.161551.620	Patient20	0	7	0	1738		4027.6179516685847		5.0		580.7200929152149		1807.8682643669024	SRSF6	0.0	81.0		0.08641975308641975	1807.8682643669024	2542.124490874083	0.8731868542513607	-12.320471794754752	0.5108917766654703						
PB.161551.620	Patient24	0	5	0	1661		3010.2347983142686		9.0		580.7200929152149		1807.8682643669024	SRSF6	0.0	41.0		0.12195121951219512	1807.8682643669024	2542.124490874083	0.472977046664597	-16.16369165593887	0.43586063443938344						
PB.161551.620	Patient26	0	5	0	1469		3403.6759700476514		7.0		580.7200929152149		1807.8682643669024	SRSF6	0.0	201.0		0.024875621890547265	1807.8682643669024	2542.124490874083	0.6277456951496687	-14.54229287260419	0.4675151863806574						
PB.161551.620	Patient28	0	8	0	1202		6655.574043261231		3.0		580.7200929152149		1807.8682643669024	SRSF6	0.0	165.0		0.048484848484848485	1807.8682643669024	2542.124490874083	1.9069505825922377	-5.689856192640439	0.64034121756617						
PB.161551.620	Patient8	0	5	0	1359		3679.175864606328		6.0		580.7200929152149		1807.8682643669024	SRSF6	0.0	217.0		0.02304147465437788	1807.8682643669024	2542.124490874083	0.7361195751652572	-13.514908899059842	0.4875727932374397						
PB.59138.479	Patient1	0	620	0	1717		361094.93302271405		10.0		342731.82957393484		326621.0361678374	HARS1	0.0	643.0		0.9642301710730948	326621.0361678374	90356.74934833545	0.38153095483742894	-8.059300297435913	0.1541797848280823						Charcot-Marie-Tooth disease, axonal, type 2W, 616625 (3), Autosomal dominant; Usher syndrome type 3B, 614504 (3), Autosomal recessive
