Isoform,Sample,cyclo_count,noncyclo_count,total_cyclo,total_noncyclo,Cyclo_TPM,Noncyclo_TPM,Cyclo_TPM_Rank,Noncyclo_TPM_Rank,associated_gene
PB.161551.598,Patient6,0,0,1714,1602,0.0,0.0,18.5,20.5,SRSF6
PB.161551.598,Patient7,0,0,1705,1726,0.0,0.0,18.5,20.5,SRSF6
PB.161551.598,Patient8,0,0,1179,1359,0.0,0.0,18.5,20.5,SRSF6
PB.161551.598,Patient9,0,0,1493,1722,0.0,0.0,18.5,20.5,SRSF6
PB.161551.604,Patient1,2,0,1902,1717,1051.5247108307044,0.0,12.0,24.0,SRSF6
PB.161551.604,Patient10,0,0,2180,1394,0.0,0.0,24.0,24.0,SRSF6
PB.161551.604,Patient11,3,2,2226,1367,1347.7088948787064,1463.057790782736,11.0,9.0,SRSF6
PB.161551.604,Patient12,1,0,2004,1791,499.00199600798396,0.0,16.0,24.0,SRSF6
PB.161551.604,Patient13,0,0,2495,2218,0.0,0.0,24.0,24.0,SRSF6
PB.161551.604,Patient14,0,0,1161,1708,0.0,0.0,24.0,24.0,SRSF6
PB.161551.604,Patient15,4,6,1376,2573,2906.9767441860463,2331.908278274388,3.0,5.0,SRSF6
PB.161551.604,Patient16,0,2,1395,1271,0.0,1573.5641227380015,24.0,8.0,SRSF6
PB.161551.604,Patient17,0,0,975,1227,0.0,0.0,24.0,24.0,SRSF6
PB.161551.604,Patient18,16,2,988,1387,16194.331983805669,1441.9610670511895,1.0,10.0,SRSF6
PB.161551.604,Patient19,5,1,1229,1548,4068.3482506102523,645.9948320413437,2.0,15.0,SRSF6
PB.161551.604,Patient2,0,0,1277,1085,0.0,0.0,24.0,24.0,SRSF6
PB.161551.604,Patient20,4,7,1888,1738,2118.64406779661,4027.6179516685847,8.0,2.0,SRSF6
PB.161551.604,Patient21,4,3,1417,1328,2822.8652081863092,2259.0361445783133,4.0,6.0,SRSF6
PB.161551.604,Patient22,0,0,1221,2106,0.0,0.0,24.0,24.0,SRSF6
PB.161551.604,Patient23,0,0,665,1159,0.0,0.0,24.0,24.0,SRSF6
PB.161551.604,Patient24,2,1,1059,1661,1888.5741265344666,602.0469596628537,10.0,16.0,SRSF6
PB.161551.604,Patient25,3,2,1372,1946,2186.5889212827988,1027.749229188078,7.0,13.0,SRSF6
PB.161551.604,Patient26,4,4,1690,1469,2366.8639053254437,2722.940776038121,6.0,4.0,SRSF6
PB.161551.604,Patient27,0,0,917,1439,0.0,0.0,24.0,24.0,SRSF6
PB.161551.604,Patient28,3,2,1473,1202,2036.6598778004072,1663.8935108153078,9.0,7.0,SRSF6
PB.161551.604,Patient29,1,6,1044,1857,957.8544061302681,3231.0177705977385,13.0,3.0,SRSF6
PB.161551.604,Patient3,0,0,1987,2019,0.0,0.0,24.0,24.0,SRSF6
PB.161551.604,Patient30,4,10,1658,1808,2412.5452352231605,5530.973451327433,5.0,1.0,SRSF6
PB.161551.604,Patient31,0,2,966,1858,0.0,1076.426264800861,24.0,12.0,SRSF6
PB.161551.604,Patient4,0,2,1554,1450,0.0,1379.310344827586,24.0,11.0,SRSF6
PB.161551.604,Patient5,0,0,1993,1596,0.0,0.0,24.0,24.0,SRSF6
PB.161551.604,Patient6,0,0,1714,1602,0.0,0.0,24.0,24.0,SRSF6
PB.161551.604,Patient7,0,0,1705,1726,0.0,0.0,24.0,24.0,SRSF6
PB.161551.604,Patient8,1,1,1179,1359,848.1764206955047,735.8351729212657,14.0,14.0,SRSF6
PB.161551.604,Patient9,1,0,1493,1722,669.7923643670462,0.0,15.0,24.0,SRSF6
PB.161551.61,Patient1,2,0,1902,1717,1051.5247108307044,0.0,12.0,19.5,SRSF6
PB.161551.61,Patient10,25,0,2180,1394,11467.88990825688,0.0,9.0,19.5,SRSF6
PB.161551.61,Patient11,153,3,2226,1367,68733.15363881402,2194.5866861741038,1.0,1.0,SRSF6
PB.161551.61,Patient12,0,0,2004,1791,0.0,0.0,23.0,19.5,SRSF6
PB.161551.61,Patient13,65,1,2495,2218,26052.104208416833,450.8566275924256,4.0,7.0,SRSF6
PB.161551.61,Patient14,0,0,1161,1708,0.0,0.0,23.0,19.5,SRSF6
PB.161551.61,Patient15,6,0,1376,2573,4360.46511627907,0.0,10.0,19.5,SRSF6
PB.161551.61,Patient16,0,0,1395,1271,0.0,0.0,23.0,19.5,SRSF6
PB.161551.61,Patient17,1,0,975,1227,1025.6410256410256,0.0,13.0,19.5,SRSF6
PB.161551.61,Patient18,1,0,988,1387,1012.1457489878543,0.0,14.0,19.5,SRSF6
PB.161551.61,Patient19,0,0,1229,1548,0.0,0.0,23.0,19.5,SRSF6
PB.161551.61,Patient2,0,0,1277,1085,0.0,0.0,23.0,19.5,SRSF6
PB.161551.61,Patient20,0,0,1888,1738,0.0,0.0,23.0,19.5,SRSF6
PB.161551.61,Patient21,6,1,1417,1328,4234.297812279464,753.0120481927711,11.0,4.0,SRSF6
PB.161551.61,Patient22,0,0,1221,2106,0.0,0.0,23.0,19.5,SRSF6
PB.161551.61,Patient23,0,0,665,1159,0.0,0.0,23.0,19.5,SRSF6
PB.161551.61,Patient24,0,0,1059,1661,0.0,0.0,23.0,19.5,SRSF6
PB.161551.61,Patient25,22,2,1372,1946,16034.985422740525,1027.749229188078,7.0,3.0,SRSF6
PB.161551.61,Patient26,82,1,1690,1469,48520.7100591716,680.7351940095302,2.0,5.0,SRSF6
PB.161551.61,Patient27,0,0,917,1439,0.0,0.0,23.0,19.5,SRSF6
PB.161551.61,Patient28,0,0,1473,1202,0.0,0.0,23.0,19.5,SRSF6
PB.161551.61,Patient29,0,0,1044,1857,0.0,0.0,23.0,19.5,SRSF6
PB.161551.61,Patient3,0,0,1987,2019,0.0,0.0,23.0,19.5,SRSF6
PB.161551.61,Patient30,38,3,1658,1808,22919.179734620022,1659.2920353982302,6.0,2.0,SRSF6
PB.161551.61,Patient31,25,0,966,1858,25879.91718426501,0.0,5.0,19.5,SRSF6
PB.161551.61,Patient4,0,0,1554,1450,0.0,0.0,23.0,19.5,SRSF6
PB.161551.61,Patient5,68,0,1993,1596,34119.417962870044,0.0,3.0,19.5,SRSF6
PB.161551.61,Patient6,0,0,1714,1602,0.0,0.0,23.0,19.5,SRSF6
PB.161551.61,Patient7,23,1,1705,1726,13489.736070381232,579.3742757821552,8.0,6.0,SRSF6
PB.161551.61,Patient8,0,0,1179,1359,0.0,0.0,23.0,19.5,SRSF6
PB.161551.61,Patient9,0,0,1493,1722,0.0,0.0,23.0,19.5,SRSF6
PB.161551.620,Patient1,0,0,1902,1717,0.0,0.0,27.5,25.5,SRSF6
PB.161551.620,Patient10,15,10,2180,1394,6880.733944954129,7173.601147776184,4.0,2.0,SRSF6
PB.161551.620,Patient11,40,14,2226,1367,17969.451931716085,10241.40453547915,1.0,1.0,SRSF6
PB.161551.620,Patient12,10,8,2004,1791,4990.0199600798405,4466.7783361250695,8.0,4.0,SRSF6
PB.161551.620,Patient13,27,7,2495,2218,10821.643286573146,3155.9963931469792,2.0,8.0,SRSF6
PB.161551.620,Patient14,3,0,1161,1708,2583.9793281653747,0.0,16.0,25.5,SRSF6
PB.161551.620,Patient15,3,1,1376,2573,2180.232558139535,388.65137971239795,19.0,19.0,SRSF6
PB.161551.620,Patient16,0,0,1395,1271,0.0,0.0,27.5,25.5,SRSF6
PB.161551.620,Patient17,0,0,975,1227,0.0,0.0,27.5,25.5,SRSF6
PB.161551.620,Patient18,9,3,988,1387,9109.311740890687,2162.9416005767844,3.0,10.0,SRSF6
PB.161551.620,Patient19,0,2,1229,1548,0.0,1291.9896640826873,27.5,13.0,SRSF6
PB.161551.620,Patient2,0,0,1277,1085,0.0,0.0,27.5,25.5,SRSF6
PB.161551.620,Patient20,2,7,1888,1738,1059.322033898305,4027.6179516685847,20.0,5.0,SRSF6
PB.161551.620,Patient21,4,0,1417,1328,2822.8652081863092,0.0,14.0,25.5,SRSF6
PB.161551.620,Patient22,5,1,1221,2106,4095.0040950040952,474.8338081671415,13.0,18.0,SRSF6
PB.161551.620,Patient23,3,2,665,1159,4511.278195488722,1725.625539257981,11.0,12.0,SRSF6
PB.161551.620,Patient24,0,5,1059,1661,0.0,3010.2347983142686,27.5,9.0,SRSF6
PB.161551.620,Patient25,1,0,1372,1946,728.862973760933,0.0,21.0,25.5,SRSF6
PB.161551.620,Patient26,8,5,1690,1469,4733.7278106508875,3403.6759700476514,10.0,7.0,SRSF6
PB.161551.620,Patient27,2,0,917,1439,2181.0250817884407,0.0,18.0,25.5,SRSF6
PB.161551.620,Patient28,4,8,1473,1202,2715.5465037338763,6655.574043261231,15.0,3.0,SRSF6
PB.161551.620,Patient29,5,0,1044,1857,4789.272030651341,0.0,9.0,25.5,SRSF6
PB.161551.620,Patient3,1,0,1987,2019,503.27126321087064,0.0,23.0,25.5,SRSF6
PB.161551.620,Patient30,10,1,1658,1808,6031.363088057901,553.0973451327434,5.0,17.0,SRSF6
PB.161551.620,Patient31,4,0,966,1858,4140.786749482402,0.0,12.0,25.5,SRSF6
PB.161551.620,Patient4,1,1,1554,1450,643.5006435006435,689.655172413793,22.0,14.0,SRSF6
PB.161551.620,Patient5,5,0,1993,1596,2508.7807325639737,0.0,17.0,25.5,SRSF6
PB.161551.620,Patient6,0,1,1714,1602,0.0,624.2197253433209,27.5,15.0,SRSF6
PB.161551.620,Patient7,9,3,1705,1726,5278.592375366569,1738.1228273464658,7.0,11.0,SRSF6
PB.161551.620,Patient8,7,5,1179,1359,5937.234944868533,3679.175864606328,6.0,6.0,SRSF6
PB.161551.620,Patient9,0,1,1493,1722,0.0,580.7200929152149,27.5,16.0,SRSF6
PB.161551.68,Patient1,9,0,1902,1717,4731.86119873817,0.0,10.0,19.0,SRSF6
PB.161551.68,Patient10,9,4,2180,1394,4128.440366972477,2869.4404591104735,13.0,1.0,SRSF6
PB.161551.68,Patient11,23,0,2226,1367,10332.434860736746,0.0,4.0,19.0,SRSF6
PB.161551.68,Patient12,23,0,2004,1791,11477.045908183632,0.0,3.0,19.0,SRSF6
PB.161551.68,Patient13,20,0,2495,2218,8016.032064128256,0.0,6.0,19.0,SRSF6
PB.161551.68,Patient14,0,0,1161,1708,0.0,0.0,27.5,19.0,SRSF6
PB.161551.68,Patient15,6,1,1376,2573,4360.46511627907,388.65137971239795,12.0,6.0,SRSF6
PB.161551.68,Patient16,0,0,1395,1271,0.0,0.0,27.5,19.0,SRSF6
PB.161551.68,Patient17,1,0,975,1227,1025.6410256410256,0.0,21.0,19.0,SRSF6
PB.161551.68,Patient18,3,2,988,1387,3036.4372469635628,1441.9610670511895,16.0,2.0,SRSF6
PB.161551.68,Patient19,3,0,1229,1548,2441.0089503661516,0.0,17.0,19.0,SRSF6
PB.161551.68,Patient2,6,0,1277,1085,4698.512137823023,0.0,11.0,19.0,SRSF6
PB.161551.68,Patient20,2,0,1888,1738,1059.322033898305,0.0,20.0,19.0,SRSF6
PB.161551.68,Patient21,7,0,1417,1328,4940.014114326042,0.0,9.0,19.0,SRSF6
PB.161551.68,Patient22,2,0,1221,2106,1638.0016380016382,0.0,19.0,19.0,SRSF6
PB.161551.68,Patient23,0,0,665,1159,0.0,0.0,27.5,19.0,SRSF6
PB.161551.68,Patient24,1,0,1059,1661,944.2870632672333,0.0,23.0,19.0,SRSF6
PB.161551.68,Patient25,3,0,1372,1946,2186.5889212827988,0.0,18.0,19.0,SRSF6
PB.161551.68,Patient26,11,0,1690,1469,6508.87573964497,0.0,8.0,19.0,SRSF6
PB.161551.68,Patient27,0,0,917,1439,0.0,0.0,27.5,19.0,SRSF6
PB.161551.68,Patient28,0,0,1473,1202,0.0,0.0,27.5,19.0,SRSF6
PB.161551.68,Patient29,1,0,1044,1857,957.8544061302681,0.0,22.0,19.0,SRSF6
PB.161551.68,Patient3,24,1,1987,2019,12078.510317060896,495.2947003467063,2.0,5.0,SRSF6
PB.161551.68,Patient30,11,0,1658,1808,6634.499396863692,0.0,7.0,19.0,SRSF6
PB.161551.68,Patient31,0,0,966,1858,0.0,0.0,27.5,19.0,SRSF6
PB.161551.68,Patient4,5,0,1554,1450,3217.5032175032175,0.0,15.0,19.0,SRSF6
PB.161551.68,Patient5,27,1,1993,1596,13547.41595584546,626.5664160401002,1.0,4.0,SRSF6
PB.161551.68,Patient6,0,0,1714,1602,0.0,0.0,27.5,19.0,SRSF6
PB.161551.68,Patient7,7,0,1705,1726,4105.571847507332,0.0,14.0,19.0,SRSF6
PB.161551.68,Patient8,11,1,1179,1359,9329.94062765055,735.8351729212657,5.0,3.0,SRSF6
PB.161551.68,Patient9,0,0,1493,1722,0.0,0.0,27.5,19.0,SRSF6
PB.161551.77,Patient1,0,0,1902,1717,0.0,0.0,20.0,17.5,SRSF6
PB.161551.77,Patient10,2,1,2180,1394,917.4311926605506,717.3601147776184,7.0,3.0,SRSF6
PB.161551.77,Patient11,0,0,2226,1367,0.0,0.0,20.0,17.5,SRSF6
PB.161551.77,Patient12,0,0,2004,1791,0.0,0.0,20.0,17.5,SRSF6
PB.161551.77,Patient13,0,0,2495,2218,0.0,0.0,20.0,17.5,SRSF6
PB.161551.77,Patient14,0,0,1161,1708,0.0,0.0,20.0,17.5,SRSF6
PB.161551.77,Patient15,0,0,1376,2573,0.0,0.0,20.0,17.5,SRSF6
PB.161551.77,Patient16,0,0,1395,1271,0.0,0.0,20.0,17.5,SRSF6
PB.161551.77,Patient17,0,0,975,1227,0.0,0.0,20.0,17.5,SRSF6
PB.161551.77,Patient18,1,0,988,1387,1012.1457489878543,0.0,6.0,17.5,SRSF6
PB.161551.77,Patient19,1,0,1229,1548,813.6696501220504,0.0,8.0,17.5,SRSF6
PB.161551.77,Patient2,10,0,1277,1085,7830.853563038371,0.0,2.0,17.5,SRSF6
PB.161551.77,Patient20,0,0,1888,1738,0.0,0.0,20.0,17.5,SRSF6
PB.161551.77,Patient21,0,0,1417,1328,0.0,0.0,20.0,17.5,SRSF6
PB.161551.77,Patient22,7,2,1221,2106,5733.0057330057325,949.667616334283,3.0,1.0,SRSF6
PB.161551.77,Patient23,0,0,665,1159,0.0,0.0,20.0,17.5,SRSF6
PB.161551.77,Patient24,0,0,1059,1661,0.0,0.0,20.0,17.5,SRSF6
PB.161551.77,Patient25,0,0,1372,1946,0.0,0.0,20.0,17.5,SRSF6
PB.161551.77,Patient26,0,0,1690,1469,0.0,0.0,20.0,17.5,SRSF6
PB.161551.77,Patient27,0,0,917,1439,0.0,0.0,20.0,17.5,SRSF6
PB.161551.77,Patient28,16,1,1473,1202,10862.186014935505,831.9467554076539,1.0,2.0,SRSF6
PB.161551.77,Patient29,0,0,1044,1857,0.0,0.0,20.0,17.5,SRSF6
PB.161551.77,Patient3,0,0,1987,2019,0.0,0.0,20.0,17.5,SRSF6
PB.161551.77,Patient30,2,0,1658,1808,1206.2726176115802,0.0,5.0,17.5,SRSF6
PB.161551.77,Patient31,0,0,966,1858,0.0,0.0,20.0,17.5,SRSF6
PB.161551.77,Patient4,0,0,1554,1450,0.0,0.0,20.0,17.5,SRSF6
PB.161551.77,Patient5,0,0,1993,1596,0.0,0.0,20.0,17.5,SRSF6
PB.161551.77,Patient6,0,0,1714,1602,0.0,0.0,20.0,17.5,SRSF6
PB.161551.77,Patient7,0,0,1705,1726,0.0,0.0,20.0,17.5,SRSF6
PB.161551.77,Patient8,0,0,1179,1359,0.0,0.0,20.0,17.5,SRSF6
PB.161551.77,Patient9,2,0,1493,1722,1339.5847287340923,0.0,4.0,17.5,SRSF6
PB.161551.94,Patient1,1,0,1902,1717,525.7623554153522,0.0,21.0,18.0,SRSF6
PB.161551.94,Patient10,4,0,2180,1394,1834.862385321101,0.0,16.0,18.0,SRSF6
PB.161551.94,Patient11,76,2,2226,1367,34141.95867026055,1463.057790782736,1.0,1.0,SRSF6
PB.161551.94,Patient12,5,0,2004,1791,2495.0099800399203,0.0,12.0,18.0,SRSF6
PB.161551.94,Patient13,13,0,2495,2218,5210.420841683366,0.0,4.0,18.0,SRSF6
PB.161551.94,Patient14,4,0,1161,1708,3445.305770887166,0.0,8.0,18.0,SRSF6
PB.161551.94,Patient15,2,0,1376,2573,1453.4883720930231,0.0,19.0,18.0,SRSF6
PB.161551.94,Patient16,2,0,1395,1271,1433.6917562724013,0.0,20.0,18.0,SRSF6
PB.161551.94,Patient17,0,0,975,1227,0.0,0.0,26.5,18.0,SRSF6
PB.161551.94,Patient18,2,0,988,1387,2024.2914979757086,0.0,14.0,18.0,SRSF6
PB.161551.94,Patient19,2,0,1229,1548,1627.3393002441007,0.0,18.0,18.0,SRSF6
PB.161551.94,Patient2,0,0,1277,1085,0.0,0.0,26.5,18.0,SRSF6
PB.161551.94,Patient20,0,0,1888,1738,0.0,0.0,26.5,18.0,SRSF6
PB.161551.94,Patient21,0,0,1417,1328,0.0,0.0,26.5,18.0,SRSF6
PB.161551.94,Patient22,2,0,1221,2106,1638.0016380016382,0.0,17.0,18.0,SRSF6
PB.161551.94,Patient23,0,0,665,1159,0.0,0.0,26.5,18.0,SRSF6
PB.161551.94,Patient24,0,0,1059,1661,0.0,0.0,26.5,18.0,SRSF6
PB.161551.94,Patient25,7,1,1372,1946,5102.04081632653,513.874614594039,5.0,4.0,SRSF6
PB.161551.94,Patient26,10,1,1690,1469,5917.159763313609,680.7351940095302,3.0,2.0,SRSF6
PB.161551.94,Patient27,2,0,917,1439,2181.0250817884407,0.0,13.0,18.0,SRSF6
PB.161551.94,Patient28,0,0,1473,1202,0.0,0.0,26.5,18.0,SRSF6
PB.161551.94,Patient29,2,0,1044,1857,1915.7088122605362,0.0,15.0,18.0,SRSF6
PB.161551.94,Patient3,7,0,1987,2019,3522.8988424760946,0.0,7.0,18.0,SRSF6
PB.161551.94,Patient30,7,1,1658,1808,4221.95416164053,553.0973451327434,6.0,3.0,SRSF6
PB.161551.94,Patient31,3,0,966,1858,3105.590062111801,0.0,10.0,18.0,SRSF6
PB.161551.94,Patient4,4,0,1554,1450,2574.002574002574,0.0,11.0,18.0,SRSF6
PB.161551.94,Patient5,36,0,1993,1596,18063.22127446061,0.0,2.0,18.0,SRSF6
PB.161551.94,Patient6,0,0,1714,1602,0.0,0.0,26.5,18.0,SRSF6
PB.161551.94,Patient7,0,0,1705,1726,0.0,0.0,26.5,18.0,SRSF6
PB.161551.94,Patient8,4,0,1179,1359,3392.705682782019,0.0,9.0,18.0,SRSF6
PB.161551.94,Patient9,0,0,1493,1722,0.0,0.0,26.5,18.0,SRSF6
PB.59138.287,Patient1,3,0,1902,1717,1577.2870662460568,0.0,24.0,19.0,DND1_HARS1
PB.59138.287,Patient10,11,0,2180,1394,5045.871559633028,0.0,7.0,19.0,DND1_HARS1
PB.59138.287,Patient11,3,0,2226,1367,1347.7088948787064,0.0,25.0,19.0,DND1_HARS1
PB.59138.287,Patient12,7,0,2004,1791,3493.013972055888,0.0,11.0,19.0,DND1_HARS1
PB.59138.287,Patient13,15,0,2495,2218,6012.024048096192,0.0,4.0,19.0,DND1_HARS1
PB.59138.287,Patient14,0,0,1161,1708,0.0,0.0,29.5,19.0,DND1_HARS1
PB.59138.287,Patient15,1,1,1376,2573,726.7441860465116,388.65137971239795,27.0,6.0,DND1_HARS1
PB.59138.287,Patient16,3,0,1395,1271,2150.537634408602,0.0,18.0,19.0,DND1_HARS1
PB.59138.287,Patient17,2,0,975,1227,2051.2820512820513,0.0,19.0,19.0,DND1_HARS1
PB.59138.287,Patient18,2,0,988,1387,2024.2914979757086,0.0,20.0,19.0,DND1_HARS1
PB.59138.287,Patient19,2,1,1229,1548,1627.3393002441007,645.9948320413437,23.0,3.0,DND1_HARS1
PB.59138.287,Patient2,19,2,1277,1085,14878.621769772904,1843.3179723502303,1.0,1.0,DND1_HARS1
PB.59138.287,Patient20,0,0,1888,1738,0.0,0.0,29.5,19.0,DND1_HARS1
PB.59138.287,Patient21,4,0,1417,1328,2822.8652081863092,0.0,14.0,19.0,DND1_HARS1
PB.59138.287,Patient22,5,0,1221,2106,4095.0040950040952,0.0,9.0,19.0,DND1_HARS1
PB.59138.287,Patient23,2,1,665,1159,3007.5187969924814,862.8127696289905,13.0,2.0,DND1_HARS1
PB.59138.287,Patient24,0,0,1059,1661,0.0,0.0,29.5,19.0,DND1_HARS1
PB.59138.287,Patient25,0,0,1372,1946,0.0,0.0,29.5,19.0,DND1_HARS1
PB.59138.287,Patient26,2,0,1690,1469,1183.4319526627219,0.0,26.0,19.0,DND1_HARS1
PB.59138.287,Patient27,2,0,917,1439,2181.0250817884407,0.0,17.0,19.0,DND1_HARS1
PB.59138.287,Patient28,10,0,1473,1202,6788.866259334691,0.0,3.0,19.0,DND1_HARS1
PB.59138.287,Patient29,4,0,1044,1857,3831.4176245210724,0.0,10.0,19.0,DND1_HARS1
PB.59138.287,Patient3,6,1,1987,2019,3019.627579265224,495.2947003467063,12.0,5.0,DND1_HARS1
PB.59138.287,Patient30,4,0,1658,1808,2412.5452352231605,0.0,16.0,19.0,DND1_HARS1
PB.59138.287,Patient31,5,0,966,1858,5175.983436853002,0.0,6.0,19.0,DND1_HARS1
PB.59138.287,Patient4,4,0,1554,1450,2574.002574002574,0.0,15.0,19.0,DND1_HARS1
PB.59138.287,Patient5,4,0,1993,1596,2007.024586051179,0.0,21.0,19.0,DND1_HARS1
PB.59138.287,Patient6,9,0,1714,1602,5250.8751458576435,0.0,5.0,19.0,DND1_HARS1
PB.59138.287,Patient7,3,0,1705,1726,1759.5307917888563,0.0,22.0,19.0,DND1_HARS1
PB.59138.287,Patient8,5,0,1179,1359,4240.882103477523,0.0,8.0,19.0,DND1_HARS1
PB.59138.287,Patient9,12,1,1493,1722,8037.5083724045535,580.7200929152149,2.0,4.0,DND1_HARS1
PB.59138.305,Patient1,2,0,1902,1717,1051.5247108307044,0.0,24.0,18.0,DND1_HARS1
PB.59138.305,Patient10,6,0,2180,1394,2752.2935779816517,0.0,15.0,18.0,DND1_HARS1
PB.59138.305,Patient11,2,0,2226,1367,898.4725965858041,0.0,25.0,18.0,DND1_HARS1
PB.59138.305,Patient12,3,0,2004,1791,1497.005988023952,0.0,22.0,18.0,DND1_HARS1
PB.59138.305,Patient13,10,0,2495,2218,4008.016032064128,0.0,9.0,18.0,DND1_HARS1
PB.59138.305,Patient14,0,0,1161,1708,0.0,0.0,30.5,18.0,DND1_HARS1
PB.59138.305,Patient15,5,0,1376,2573,3633.720930232558,0.0,10.0,18.0,DND1_HARS1
PB.59138.305,Patient16,2,0,1395,1271,1433.6917562724013,0.0,23.0,18.0,DND1_HARS1
PB.59138.305,Patient17,4,0,975,1227,4102.5641025641025,0.0,8.0,18.0,DND1_HARS1
PB.59138.305,Patient18,0,0,988,1387,0.0,0.0,30.5,18.0,DND1_HARS1
PB.59138.305,Patient19,3,0,1229,1548,2441.0089503661516,0.0,17.0,18.0,DND1_HARS1
PB.59138.305,Patient2,13,4,1277,1085,10180.109631949883,3686.6359447004606,2.0,1.0,DND1_HARS1
PB.59138.305,Patient20,1,1,1888,1738,529.6610169491526,575.3739930955121,27.0,3.0,DND1_HARS1
PB.59138.305,Patient21,3,0,1417,1328,2117.148906139732,0.0,20.0,18.0,DND1_HARS1
PB.59138.305,Patient22,1,0,1221,2106,819.0008190008191,0.0,26.0,18.0,DND1_HARS1
PB.59138.305,Patient23,7,0,665,1159,10526.315789473683,0.0,1.0,18.0,DND1_HARS1
PB.59138.305,Patient24,7,0,1059,1661,6610.0094428706325,0.0,3.0,18.0,DND1_HARS1
PB.59138.305,Patient25,4,0,1372,1946,2915.451895043732,0.0,14.0,18.0,DND1_HARS1
PB.59138.305,Patient26,6,0,1690,1469,3550.2958579881656,0.0,11.0,18.0,DND1_HARS1
PB.59138.305,Patient27,2,2,917,1439,2181.0250817884407,1389.854065323141,19.0,2.0,DND1_HARS1
PB.59138.305,Patient28,5,0,1473,1202,3394.4331296673454,0.0,12.0,18.0,DND1_HARS1
PB.59138.305,Patient29,5,0,1044,1857,4789.272030651341,0.0,6.0,18.0,DND1_HARS1
PB.59138.305,Patient3,1,1,1987,2019,503.27126321087064,495.2947003467063,28.0,4.0,DND1_HARS1
PB.59138.305,Patient30,8,0,1658,1808,4825.090470446321,0.0,5.0,18.0,DND1_HARS1
PB.59138.305,Patient31,5,0,966,1858,5175.983436853002,0.0,4.0,18.0,DND1_HARS1
PB.59138.305,Patient4,4,0,1554,1450,2574.002574002574,0.0,16.0,18.0,DND1_HARS1
PB.59138.305,Patient5,1,0,1993,1596,501.75614651279477,0.0,29.0,18.0,DND1_HARS1
PB.59138.305,Patient6,4,0,1714,1602,2333.7222870478413,0.0,18.0,18.0,DND1_HARS1
PB.59138.305,Patient7,5,0,1705,1726,2932.551319648094,0.0,13.0,18.0,DND1_HARS1
PB.59138.305,Patient8,2,0,1179,1359,1696.3528413910094,0.0,21.0,18.0,DND1_HARS1
PB.59138.305,Patient9,7,0,1493,1722,4688.546550569324,0.0,7.0,18.0,DND1_HARS1
PB.59138.479,Patient1,549,620,1902,1717,288643.53312302835,361094.93302271405,16.0,10.0,HARS1
PB.59138.479,Patient10,532,372,2180,1394,244036.69724770644,266857.962697274,21.0,26.0,HARS1
PB.59138.479,Patient11,389,221,2226,1367,174752.9200359389,161667.88588149232,28.0,30.0,HARS1
PB.59138.479,Patient12,417,476,2004,1791,208083.83233532935,265773.3109994416,24.0,27.0,HARS1
PB.59138.479,Patient13,453,515,2495,2218,181563.126252505,232191.16321009918,27.0,28.0,HARS1
PB.59138.479,Patient14,331,457,1161,1708,285099.052540913,267564.4028103045,17.0,25.0,HARS1
PB.59138.479,Patient15,402,945,1376,2573,292151.1627906977,367275.5538282161,14.0,9.0,HARS1
PB.59138.479,Patient16,606,622,1395,1271,434408.6021505376,489378.4421715185,2.0,1.0,HARS1
PB.59138.479,Patient17,375,523,975,1227,384615.3846153846,426242.8687856561,4.0,4.0,HARS1
PB.59138.479,Patient18,304,556,988,1387,307692.3076923077,400865.1766402307,11.0,6.0,HARS1
PB.59138.479,Patient19,403,557,1229,1548,327908.8689991863,359819.1214470284,8.0,11.0,HARS1
PB.59138.479,Patient2,69,69,1277,1085,54032.88958496476,63594.47004608294,31.0,31.0,HARS1
PB.59138.479,Patient20,667,738,1888,1738,353283.89830508473,424626.0069044879,6.0,5.0,HARS1
PB.59138.479,Patient21,420,425,1417,1328,296400.84685956244,320030.1204819277,12.0,19.0,HARS1
PB.59138.479,Patient22,378,724,1221,2106,309582.30958230956,343779.67711301043,10.0,15.0,HARS1
PB.59138.479,Patient23,464,523,665,1159,697744.3609022556,451251.078515962,1.0,3.0,HARS1
PB.59138.479,Patient24,440,752,1059,1661,415486.3078375826,452739.313666466,3.0,2.0,HARS1
PB.59138.479,Patient25,339,699,1372,1946,247084.54810495628,359198.3556012333,20.0,12.0,HARS1
PB.59138.479,Patient26,213,523,1690,1469,126035.50295857988,356024.50646698434,30.0,13.0,HARS1
PB.59138.479,Patient27,300,505,917,1439,327153.7622682661,350938.1514940931,9.0,14.0,HARS1
PB.59138.479,Patient28,295,235,1473,1202,200271.55465037338,195507.48752079866,26.0,29.0,HARS1
PB.59138.479,Patient29,366,505,1044,1857,350574.7126436782,271943.9956919763,7.0,23.0,HARS1
PB.59138.479,Patient3,574,808,1987,2019,288877.70508303976,400198.1178801387,15.0,7.0,HARS1
PB.59138.479,Patient30,410,488,1658,1808,247285.88661037394,269911.50442477874,19.0,24.0,HARS1
PB.59138.479,Patient31,122,508,966,1858,126293.99585921325,273412.27125941875,29.0,22.0,HARS1
PB.59138.479,Patient4,389,436,1554,1450,250321.7503217503,300689.6551724138,18.0,20.0,HARS1
PB.59138.479,Patient5,419,547,1993,1596,210235.825388861,342731.82957393484,23.0,16.0,HARS1
