Isoform,Sample,cyclo_count,noncyclo_count,total_cyclo,total_noncyclo,Cyclo_TPM,Noncyclo_TPM,Cyclo_TPM_Rank,Noncyclo_TPM_Rank,Cyclo_TPM_Median,Noncyclo_TPM_Median,Cyclo_TPM_Mean,Noncyclo_TPM_Mean,associated_gene
PB.59138.287,Patient19,2,1,1229,1548,1627.3393002441007,645.9948320413437,15.0,12.0,1577.2870662460568,0.0,2022.8745626685459,1336.468100913653,DND1_HARS1
PB.59138.287,Patient2,19,2,1277,1085,14878.621769772904,1843.3179723502303,1.0,8.0,1577.2870662460568,0.0,2022.8745626685459,1336.468100913653,DND1_HARS1
PB.59138.287,Patient20,0,0,1888,1738,0.0,0.0,25.5,23.0,1577.2870662460568,0.0,2022.8745626685459,1336.468100913653,DND1_HARS1
PB.59138.287,Patient21,4,0,1417,1328,2822.8652081863092,0.0,8.0,23.0,1577.2870662460568,0.0,2022.8745626685459,1336.468100913653,DND1_HARS1
PB.59138.287,Patient22,5,0,1221,2106,4095.0040950040952,0.0,4.0,23.0,1577.2870662460568,0.0,2022.8745626685459,1336.468100913653,DND1_HARS1
PB.59138.287,Patient23,2,1,665,1159,3007.5187969924814,862.8127696289905,7.0,11.0,1577.2870662460568,0.0,2022.8745626685459,1336.468100913653,DND1_HARS1
PB.59138.287,Patient24,0,0,1059,1661,0.0,0.0,25.5,23.0,1577.2870662460568,0.0,2022.8745626685459,1336.468100913653,DND1_HARS1
PB.59138.287,Patient25,0,0,1372,1946,0.0,0.0,25.5,23.0,1577.2870662460568,0.0,2022.8745626685459,1336.468100913653,DND1_HARS1
PB.59138.287,Patient26,2,0,1690,1469,1183.4319526627219,0.0,17.0,23.0,1577.2870662460568,0.0,2022.8745626685459,1336.468100913653,DND1_HARS1
PB.59138.287,Patient27,2,0,917,1439,2181.0250817884407,0.0,11.0,23.0,1577.2870662460568,0.0,2022.8745626685459,1336.468100913653,DND1_HARS1
PB.59138.287,Patient28,10,0,1473,1202,6788.866259334691,0.0,2.0,23.0,1577.2870662460568,0.0,2022.8745626685459,1336.468100913653,DND1_HARS1
PB.59138.287,Patient29,4,0,1044,1857,3831.4176245210724,0.0,5.0,23.0,1577.2870662460568,0.0,2022.8745626685459,1336.468100913653,DND1_HARS1
PB.59138.287,Patient3,6,1,1987,2019,3019.627579265224,495.2947003467063,6.0,13.0,1577.2870662460568,0.0,2022.8745626685459,1336.468100913653,DND1_HARS1
PB.59138.287,Patient30,4,0,1658,1808,2412.5452352231605,0.0,10.0,23.0,1577.2870662460568,0.0,2022.8745626685459,1336.468100913653,DND1_HARS1
PB.59138.287,Patient31,5,0,966,1858,5175.983436853002,0.0,3.0,23.0,1577.2870662460568,0.0,2022.8745626685459,1336.468100913653,DND1_HARS1
PB.59138.287,Patient4,4,0,1554,1450,2574.002574002574,0.0,9.0,23.0,1577.2870662460568,0.0,2022.8745626685459,1336.468100913653,DND1_HARS1
PB.59138.287,Patient5,0,4,1596,1993,0.0,2007.024586051179,25.5,7.0,1577.2870662460568,0.0,2022.8745626685459,1336.468100913653,DND1_HARS1
PB.59138.287,Patient6,0,9,1602,1714,0.0,5250.8751458576435,25.5,3.0,1577.2870662460568,0.0,2022.8745626685459,1336.468100913653,DND1_HARS1
