Isoform	Sample	cyclo_count	noncyclo_count	total_cyclo	total_noncyclo	Cyclo_TPM	Noncyclo_TPM	Cyclo_TPM_Rank	Noncyclo_TPM_Rank	Cyclo_TPM_Median	Noncyclo_TPM_Median	Cyclo_TPM_Mean	Noncyclo_TPM_Mean	associated_gene	gene_cyclo_count	gene_noncyclo_count	isoform_cyclo_proportion	isoform_noncyclo_proportion	Avg_Cyclo_TPM	SD_Cyclo_TPM	Cyclo_TPM_Z_Score	test_statistic	z_score_of_test_stat	rank_top_99_9_percentile	rank_top_99_5_percentile	rank_top_99_percentile	rank_top_98_percentile	rank_top_95_percentile	Phenotypes
PB.161551.620	Patient23	3	2	665	1159	4511.278195488722	1725.625539257981	7.0	13.0	2181.0250817884407	553.0973451327434	2725.4634912048077	2540.9791757663725	SRSF6	27.0	18.0	0.1111111111111111	0.1111111111111111	2725.4634912048077	2745.242737987397	0.6505124955154742	-13.117517300546726	0.2144917854342312						
PB.161551.620	Patient26	8	5	1690	1469	4733.7278106508875	3403.6759700476514	6.0	9.0	2181.0250817884407	553.0973451327434	2725.4634912048077	2540.9791757663725	SRSF6	668.0	201.0	0.011976047904191617	0.024875621890547265	2725.4634912048077	2745.242737987397	0.7315434411888787	-12.347460284692877	0.22835570792958						
PB.161551.620	Patient29	5	0	1044	1857	4789.272030651341	0.0	5.0	25.0	2181.0250817884407	553.0973451327434	2725.4634912048077	2540.9791757663725	SRSF6	61.0	35.0	0.08196721311475409	0.0	2725.4634912048077	2745.242737987397	0.7517763405357591	-12.160827737584233	0.23171579570873588						
PB.161551.620	Patient30	10	1	1658	1808	6031.363088057901	553.0973451327434	4.0	16.0	2181.0250817884407	553.0973451327434	2725.4634912048077	2540.9791757663725	SRSF6	496.0	127.0	0.020161290322580645	0.007874015748031496	2725.4634912048077	2745.242737987397	1.204228519069584	-8.471504136004242	0.29813749620561647						
PB.161551.620	Patient31	4	0	966	1858	4140.786749482402	0.0	9.0	25.0	2181.0250817884407	553.0973451327434	2725.4634912048077	2540.9791757663725	SRSF6	153.0	125.0	0.026143790849673203	0.0	2725.4634912048077	2745.242737987397	0.5155548683156528	-14.488500512877215	0.1898089312989452						
PB.161551.620	Patient8	5	7	1359	1179	3679.175864606328	5937.234944868533	11.0	5.0	2181.0250817884407	553.0973451327434	2725.4634912048077	2540.9791757663725	SRSF6	217.0	262.0	0.02304147465437788	0.026717557251908396	2725.4634912048077	2745.242737987397	0.3474054808358075	-16.379423365413032	0.15576520812972997						
PB.161551.68	Patient1	9	0	1902	1717	4731.86119873817	0.0	5.0	21.0	957.8544061302681	0.0	2086.813695866513	2040.7351218753147	SRSF6	191.0	95.0	0.04712041884816754	0.0	2086.813695866513	2776.7118586970223	0.9525826363967239	-13.377783763135106	0.4070412600549268						
PB.161551.68	Patient10	4	9	1394	2180	2869.4404591104735	4128.440366972477	10.0	6.0	957.8544061302681	0.0	2086.813695866513	2040.7351218753147	SRSF6	248.0	345.0	0.016129032258064516	0.02608695652173913	2086.813695866513	2776.7118586970223	0.28185379076790834	-20.517475834208707	0.28123086371592065						
PB.161551.68	Patient15	6	1	1376	2573	4360.46511627907	388.65137971239795	7.0	10.0	957.8544061302681	0.0	2086.813695866513	2040.7351218753147	SRSF6	324.0	294.0	0.018518518518518517	0.003401360544217687	2086.813695866513	2776.7118586970223	0.8188287212053296	-14.544571620382914	0.38648098360286226						
PB.161551.68	Patient18	3	2	988	1387	3036.4372469635628	1441.9610670511895	9.0	8.0	957.8544061302681	0.0	2086.813695866513	2040.7351218753147	SRSF6	157.0	82.0	0.01910828025477707	0.024390243902439025	2086.813695866513	2776.7118586970223	0.3419957127069938	-19.710099830211345	0.2954578491441924						
PB.161551.68	Patient19	3	0	1229	1548	2441.0089503661516	0.0	11.0	21.0	957.8544061302681	0.0	2086.813695866513	2040.7351218753147	SRSF6	74.0	31.0	0.04054054054054054	0.0	2086.813695866513	2776.7118586970223	0.12755924003790772	-22.825361567814674	0.24056300073812087						
PB.161551.68	Patient2	6	0	1277	1085	4698.512137823023	0.0	6.0	21.0	957.8544061302681	0.0	2086.813695866513	2040.7351218753147	SRSF6	88.0	62.0	0.06818181818181818	0.0	2086.813695866513	2776.7118586970223	0.9405723657556802	-13.478743438289465	0.4052622230013698						
PB.161551.68	Patient21	7	0	1417	1328	4940.014114326042	0.0	4.0	21.0	957.8544061302681	0.0	2086.813695866513	2040.7351218753147	SRSF6	334.0	122.0	0.020958083832335328	0.0	2086.813695866513	2776.7118586970223	1.0275464519384443	-12.763268664832559	0.41786979261685303						
PB.161551.68	Patient25	3	0	1372	1946	2186.5889212827988	0.0	12.0	21.0	957.8544061302681	0.0	2086.813695866513	2040.7351218753147	SRSF6	341.0	346.0	0.008797653958944282	0.0	2086.813695866513	2776.7118586970223	0.0359328697011815	-24.396192006622222	0.2128829834319914						
PB.161551.68	Patient26	11	0	1690	1469	6508.87573964497	0.0	3.0	21.0	957.8544061302681	0.0	2086.813695866513	2040.7351218753147	SRSF6	668.0	201.0	0.016467065868263474	0.0	2086.813695866513	2776.7118586970223	1.5925534476787657	-8.826239117468258	0.48724522825490557						
PB.161551.68	Patient3	24	1	1987	2019	12078.510317060896	495.2947003467063	1.0	9.0	957.8544061302681	0.0	2086.813695866513	2040.7351218753147	SRSF6	371.0	172.0	0.0646900269541779	0.005813953488372093	2086.813695866513	2776.7118586970223	3.598391597564973	8.553344369448611	0.7934954509437208						
PB.161551.68	Patient30	11	0	1658	1808	6634.499396863692	0.0	2.0	21.0	957.8544061302681	0.0	2086.813695866513	2040.7351218753147	SRSF6	496.0	127.0	0.02217741935483871	0.0	2086.813695866513	2776.7118586970223	1.637795324982402	-8.55334436944861	0.49205397855749705						
PB.161551.68	Patient4	5	0	1554	1450	3217.5032175032175	0.0	8.0	21.0	957.8544061302681	0.0	2086.813695866513	2040.7351218753147	SRSF6	197.0	100.0	0.025380710659898477	0.0	2086.813695866513	2776.7118586970223	0.4072044847200252	-18.883397710524537	0.31002538515229						
PB.161551.77	Patient18	1	0	988	1387	1012.1457489878543	0.0	5.0	18.0	0.0	0.0	908.8868852412488	130.2783965527929	SRSF6	157.0	82.0	0.006369426751592357	0.0	908.8868852412488	2518.0982724231612	0.041006685432987355	-3.4225336495228276	2.0608718246629123						
PB.161551.77	Patient2	10	0	1277	1085	7830.853563038371	0.0	2.0	18.0	0.0	0.0	908.8868852412488	130.2783965527929	SRSF6	88.0	62.0	0.11363636363636363	0.0	908.8868852412488	2518.0982724231612	2.7488866314721414	-0.47202159138380584	2.669870815585302						
PB.161551.77	Patient22	7	2	1221	2106	5733.0057330057325	949.667616334283	3.0	2.0	0.0	0.0	908.8868852412488	130.2783965527929	SRSF6	58.0	43.0	0.1206896551724138	0.046511627906976744	908.8868852412488	2518.0982724231612	1.9157786257175116	-0.9218320346024359	2.577027912174401	1.0	1.0	1.0	1.0	1.0	
PB.161551.77	Patient28	16	1	1473	1202	10862.186014935505	831.9467554076539	1.0	4.0	0.0	0.0	908.8868852412488	130.2783965527929	SRSF6	299.0	165.0	0.05351170568561873	0.006060606060606061	908.8868852412488	2518.0982724231612	3.952704800562138	0.47202159138380567	2.864725584643679						
PB.161551.77	Patient30	2	0	1658	1808	1206.2726176115802	0.0	4.0	18.0	0.0	0.0	908.8868852412488	130.2783965527929	SRSF6	496.0	127.0	0.004032258064516129	0.0	908.8868852412488	2518.0982724231612	0.11809933537032202	-3.16962388973558	2.11307353930427						
PB.161551.94	Patient11	2	76	1367	2226	1463.057790782736	34141.95867026055	13.0	1.0	525.7623554153522	0.0	1359.7199546965242	2157.6092254285127	SRSF6	299.0	1145.0	0.006688963210702341	0.06637554585152838	1359.7199546965242	1698.4949124546788	0.060840827563543975	-16.22055885714545	1.084068273178164						
PB.161551.94	Patient14	4	0	1161	1708	3445.305770887166	0.0	5.0	20.5	525.7623554153522	0.0	1359.7199546965242	2157.6092254285127	SRSF6	121.0	44.0	0.03305785123966942	0.0	1359.7199546965242	1698.4949124546788	1.2279023039147854	-6.279165475927508	1.2561944427546676						
PB.161551.94	Patient15	2	0	1376	2573	1453.4883720930231	0.0	14.0	20.5	525.7623554153522	0.0	1359.7199546965242	2157.6092254285127	SRSF6	324.0	294.0	0.006172839506172839	0.0	1359.7199546965242	1698.4949124546788	0.055206769657604744	-16.296710255244374	1.0827497810956126						
PB.161551.94	Patient16	2	0	1395	1271	1433.6917562724013	0.0	15.0	20.5	525.7623554153522	0.0	1359.7199546965242	2157.6092254285127	SRSF6	93.0	54.0	0.021505376344086023	0.0	1359.7199546965242	1698.4949124546788	0.0435513824819013	-16.455850663525016	1.0799944099065055						
PB.161551.94	Patient18	2	0	988	1387	2024.2914979757086	0.0	9.0	20.5	525.7623554153522	0.0	1359.7199546965242	2157.6092254285127	SRSF6	157.0	82.0	0.012738853503184714	0.0	1359.7199546965242	1698.4949124546788	0.3912708471518117	-12.452268288444785	1.1493127913829395						
PB.161551.94	Patient19	2	0	1229	1548	1627.3393002441007	0.0	12.0	20.5	525.7623554153522	0.0	1359.7199546965242	2157.6092254285127	SRSF6	74.0	31.0	0.02702702702702703	0.0	1359.7199546965242	1698.4949124546788	0.1575626418337697	-14.985579157989903	1.1054508215764594						
PB.161551.94	Patient22	2	0	1221	2106	1638.0016380016382	0.0	11.0	20.5	525.7623554153522	0.0	1359.7199546965242	2157.6092254285127	SRSF6	58.0	43.0	0.034482758620689655	0.0	1359.7199546965242	1698.4949124546788	0.16384016299639018	-14.909788293927996	1.1067630713406138						
PB.161551.94	Patient25	7	1	1372	1946	5102.04081632653	513.874614594039	2.0	9.0	525.7623554153522	0.0	1359.7199546965242	2157.6092254285127	SRSF6	341.0	346.0	0.020527859237536656	0.002890173410404624	1359.7199546965242	1698.4949124546788	2.2033159088016188	-1.720850562321315	1.335117512762623						
PB.161551.94	Patient26	10	1	1690	1469	5917.159763313609	680.7351940095302	1.0	7.0	525.7623554153522	0.0	1359.7199546965242	2157.6092254285127	SRSF6	668.0	201.0	0.014970059880239521	0.004975124378109453	1359.7199546965242	1698.4949124546788	2.68322252554212	1.7208505623213157	1.3947074322734134						
PB.161551.94	Patient27	2	0	917	1439	2181.0250817884407	0.0	8.0	20.5	525.7623554153522	0.0	1359.7199546965242	2157.6092254285127	SRSF6	92.0	45.0	0.021739130434782608	0.0	1359.7199546965242	1698.4949124546788	0.48354877077904207	-11.586672316069542	1.1642997970684088						
PB.161551.94	Patient29	2	0	1044	1857	1915.7088122605362	0.0	10.0	20.5	525.7623554153522	0.0	1359.7199546965242	2157.6092254285127	SRSF6	61.0	35.0	0.03278688524590164	0.0	1359.7199546965242	1698.4949124546788	0.3273420800304267	-13.092166850356977	1.1382335307445315						
PB.161551.94	Patient3	7	0	1987	2019	3522.8988424760946	0.0	4.0	20.5	525.7623554153522	0.0	1359.7199546965242	2157.6092254285127	SRSF6	371.0	172.0	0.018867924528301886	0.0	1359.7199546965242	1698.4949124546788	1.2735857328258504	-6.020610623455744	1.2606710844762863						
PB.161551.94	Patient30	7	1	1658	1808	4221.95416164053	553.0973451327434	3.0	8.0	525.7623554153522	0.0	1359.7199546965242	2157.6092254285127	SRSF6	496.0	127.0	0.014112903225806451	0.007874015748031496	1359.7199546965242	1698.4949124546788	1.6851591288003813	-3.9191244729194166	1.2970564026745663						
PB.161551.94	Patient31	3	0	966	1858	3105.590062111801	0.0	6.0	20.5	525.7623554153522	0.0	1359.7199546965242	2157.6092254285127	SRSF6	153.0	125.0	0.0196078431372549	0.0	1359.7199546965242	1698.4949124546788	1.0278924562053184	-7.484282507533153	1.2353289392394782						
PB.161551.94	Patient4	4	0	1554	1450	2574.002574002574	0.0	7.0	20.5	525.7623554153522	0.0	1359.7199546965242	2157.6092254285127	SRSF6	197.0	100.0	0.02030456852791878	0.0	1359.7199546965242	1698.4949124546788	0.714916842200698	-9.663668254113025	1.1975948605038809						
PB.59138.287	Patient16	3	0	1395	1271	2150.537634408602	0.0	12.0	23.0	1577.2870662460568	0.0	2022.8745626685459	1336.468100913653	DND1_HARS1	5.0	0.0	0.6		2022.8745626685459	2958.129864164802	0.04315668263472287	-29.106773371395665	0.11929637840223542						
PB.59138.287	Patient17	2	0	975	1227	2051.2820512820513	0.0	13.0	23.0	1577.2870662460568	0.0	2022.8745626685459	1336.468100913653	DND1_HARS1	6.0	0.0	0.3333333333333333		2022.8745626685459	2958.129864164802	0.009603191853622682	-29.81766251250924	0.10761203798709261						
PB.59138.287	Patient18	2	0	988	1387	2024.2914979757086	0.0	14.0	23.0	1577.2870662460568	0.0	2022.8745626685459	1336.468100913653	DND1_HARS1	2.0	0.0	1.0		2022.8745626685459	2958.129864164802	0.00047899699209546376	-30.01692549228094	0.10433690498373692						
PB.59138.287	Patient2	19	2	1277	1085	14878.621769772904	1843.3179723502303	1.0	8.0	1577.2870662460568	0.0	2022.8745626685459	1336.468100913653	DND1_HARS1	32.0	6.0	0.59375	0.3333333333333333	2022.8745626685459	2958.129864164802	4.345903593632138	11.80883938828989	0.791794972246908						
PB.59138.287	Patient21	4	0	1417	1328	2822.8652081863092	0.0	8.0	23.0	1577.2870662460568	0.0	2022.8745626685459	1336.468100913653	DND1_HARS1	7.0	0.0	0.5714285714285714		2022.8745626685459	2958.129864164802	0.27043797339966774	-25.013907109485803	0.18656768684126457						
PB.59138.287	Patient22	5	0	1221	2106	4095.0040950040952	0.0	4.0	23.0	1577.2870662460568	0.0	2022.8745626685459	1336.468100913653	DND1_HARS1	6.0	0.0	0.8333333333333334		2022.8745626685459	2958.129864164802	0.7004863300416982	-19.416167856625457	0.27857344020411956						
PB.59138.287	Patient23	2	1	665	1159	3007.5187969924814	862.8127696289905	7.0	11.0	1577.2870662460568	0.0	2022.8745626685459	1336.468100913653	DND1_HARS1	9.0	1.0	0.2222222222222222	1.0	2022.8745626685459	2958.129864164802	0.33286038123344525	-24.060524765009845	0.20223770233931296						
PB.59138.287	Patient27	2	0	917	1439	2181.0250817884407	0.0	11.0	23.0	1577.2870662460568	0.0	2022.8745626685459	1336.468100913653	DND1_HARS1	4.0	2.0	0.5	0.0	2022.8745626685459	2958.129864164802	0.0534630075020547	-28.894989230322267	0.12277731214522934						
PB.59138.287	Patient28	10	0	1473	1202	6788.866259334691	0.0	2.0	23.0	1577.2870662460568	0.0	2022.8745626685459	1336.468100913653	DND1_HARS1	15.0	0.0	0.6666666666666666		2022.8745626685459	2958.129864164802	1.6111502589531426	-11.80883938828989	0.40360927256273854						
PB.59138.287	Patient29	4	0	1044	1857	3831.4176245210724	0.0	5.0	23.0	1577.2870662460568	0.0	2022.8745626685459	1336.468100913653	DND1_HARS1	9.0	0.0	0.4444444444444444		2022.8745626685459	2958.129864164802	0.6113805495023966	-20.41733536779956	0.26211801651482936						
PB.59138.287	Patient3	6	1	1987	2019	3019.627579265224	495.2947003467063	6.0	13.0	1577.2870662460568	0.0	2022.8745626685459	1336.468100913653	DND1_HARS1	7.0	2.0	0.8571428571428571	0.5	2022.8745626685459	2958.129864164802	0.33695377227061035	-24.00006652233187	0.2032314081754215						
PB.59138.287	Patient30	4	0	1658	1808	2412.5452352231605	0.0	10.0	23.0	1577.2870662460568	0.0	2022.8745626685459	1336.468100913653	DND1_HARS1	12.0	0.0	0.3333333333333333		2022.8745626685459	2958.129864164802	0.13172872404120575	-27.37714395523889	0.14772497256920086						
PB.59138.287	Patient31	5	0	966	1858	5175.983436853002	0.0	3.0	23.0	1577.2870662460568	0.0	2022.8745626685459	1336.468100913653	DND1_HARS1	10.0	0.0	0.5		2022.8745626685459	2958.129864164802	1.0659129311331652	-15.89094206534652	0.3365148769252123						
PB.59138.287	Patient4	4	0	1554	1450	2574.002574002574	0.0	9.0	23.0	1577.2870662460568	0.0	2022.8745626685459	1336.468100913653	DND1_HARS1	8.0	0.0	0.5		2022.8745626685459	2958.129864164802	0.18630960662358667	-26.40250075087315	0.16374443653973786						
PB.59138.305	Patient15	5	0	1376	2573	3633.720930232558	0.0	8.0	22.5	1433.6917562724013	0.0	2366.2445740742455	885.6734207513038	DND1_HARS1	6.0	1.0	0.8333333333333334	0.0	2366.2445740742455	2865.9940523303276	0.44224668056367145	-15.774057654455364	0.2854749119453173						
PB.59138.305	Patient17	4	0	975	1227	4102.5641025641025	0.0	7.0	22.5	1433.6917562724013	0.0	2366.2445740742455	885.6734207513038	DND1_HARS1	6.0	0.0	0.6666666666666666		2366.2445740742455	2865.9940523303276	0.6058350076051494	-13.97446119826927	0.31492737750922417						
PB.59138.305	Patient19	3	0	1229	1548	2441.0089503661516	0.0	13.0	22.5	1433.6917562724013	0.0	2366.2445740742455	885.6734207513038	DND1_HARS1	5.0	1.0	0.6	0.0	2366.2445740742455	2865.9940523303276	0.026086717183210987	-21.6733229663474	0.18892665088734875						
PB.59138.305	Patient2	13	4	1277	1085	10180.109631949883	3686.6359447004606	2.0	3.0	1433.6917562724013	0.0	2366.2445740742455	885.6734207513038	DND1_HARS1	32.0	6.0	0.40625	0.6666666666666666	2366.2445740742455	2865.9940523303276	2.7264065853598742	-0.4960074224502131	0.5355177739408393						
PB.59138.305	Patient23	7	0	665	1159	10526.315789473683	0.0	1.0	22.5	1433.6917562724013	0.0	2366.2445740742455	885.6734207513038	DND1_HARS1	9.0	1.0	0.7777777777777778	0.0	2366.2445740742455	2865.9940523303276	2.8472045183640624	0.4960074224502121	0.5517532377071076						
PB.59138.305	Patient24	7	0	1059	1661	6610.0094428706325	0.0	3.0	22.5	1433.6917562724013	0.0	2366.2445740742455	885.6734207513038	DND1_HARS1	7.0	0.0	1.0		2366.2445740742455	2865.9940523303276	1.4807305218745306	-6.900876817566637	0.4306947206098874						
PB.59138.305	Patient25	4	0	1372	1946	2915.451895043732	0.0	11.0	22.5	1433.6917562724013	0.0	2366.2445740742455	885.6734207513038	DND1_HARS1	4.0	0.0	1.0		2366.2445740742455	2865.9940523303276	0.19162891162419832	-19.03976617917362	0.232027836332675						
PB.59138.305	Patient26	6	0	1690	1469	3550.2958579881656	0.0	9.0	22.5	1433.6917562724013	0.0	2366.2445740742455	885.6734207513038	DND1_HARS1	8.0	0.0	0.75		2366.2445740742455	2865.9940523303276	0.4131380813408084	-16.118477268665078	0.2798380888719134						
PB.59138.305	Patient28	5	0	1473	1202	3394.4331296673454	0.0	10.0	22.5	1433.6917562724013	0.0	2366.2445740742455	885.6734207513038	DND1_HARS1	15.0	0.0	0.3333333333333333		2366.2445740742455	2865.9940523303276	0.3587546020052219	-16.784202182606595	0.2689427350632872						
PB.59138.305	Patient29	5	0	1044	1857	4789.272030651341	0.0	6.0	22.5	1433.6917562724013	0.0	2366.2445740742455	885.6734207513038	DND1_HARS1	9.0	0.0	0.5555555555555556		2366.2445740742455	2865.9940523303276	0.8454405041793238	-11.679326326489386	0.3524898991196959						
PB.59138.305	Patient30	8	0	1658	1808	4825.090470446321	0.0	5.0	22.5	1433.6917562724013	0.0	2366.2445740742455	885.6734207513038	DND1_HARS1	12.0	0.0	0.6666666666666666		2366.2445740742455	2865.9940523303276	0.8579382411393347	-11.568827453981294	0.35429834024337564						
PB.59138.305	Patient31	5	0	966	1858	5175.983436853002	0.0	4.0	22.5	1433.6917562724013	0.0	2366.2445740742455	885.6734207513038	DND1_HARS1	10.0	0.0	0.5		2366.2445740742455	2865.9940523303276	0.9803714911739505	-10.527758695970947	0.37133662771030107						
PB.59138.305	Patient4	4	0	1554	1450	2574.002574002574	0.0	12.0	22.5	1433.6917562724013	0.0	2366.2445740742455	885.6734207513038	DND1_HARS1	8.0	0.0	0.5		2366.2445740742455	2865.9940523303276	0.07249072961592551	-20.8867346739332	0.20180007287907653						
PB.59138.479	Patient16	606	622	1395	1271	434408.6021505376	489378.4421715185	2.0	1.0	292151.1627906977	320030.1204819277	297745.67270134075	310354.51345884235	HARS1	653.0	647.0	0.9280245022970903	0.9613601236476044	297745.67270134075	112937.23127964353	1.2100786242121182	-12.408726839599474	0.8152598109323778						Charcot-Marie-Tooth disease, axonal, type 2W, 616625 (3), Autosomal dominant; Usher syndrome type 3B, 614504 (3), Autosomal recessive
PB.59138.479	Patient17	375	523	975	1227	384615.3846153846	426242.8687856561	5.0	4.0	292151.1627906977	320030.1204819277	297745.67270134075	310354.51345884235	HARS1	401.0	543.0	0.9351620947630923	0.9631675874769797	297745.67270134075	112937.23127964353	0.7691857762914875	-15.596664232326146	0.5678661271493434						Charcot-Marie-Tooth disease, axonal, type 2W, 616625 (3), Autosomal dominant; Usher syndrome type 3B, 614504 (3), Autosomal recessive
PB.59138.479	Patient18	304	556	988	1387	307692.3076923077	400865.1766402307	14.0	6.0	292151.1627906977	320030.1204819277	297745.67270134075	310354.51345884235	HARS1	325.0	594.0	0.9353846153846154	0.936026936026936	297745.67270134075	112937.23127964353	0.08807224046725659	-21.43991371179057	0.11441211099265167						Charcot-Marie-Tooth disease, axonal, type 2W, 616625 (3), Autosomal dominant; Usher syndrome type 3B, 614504 (3), Autosomal recessive
PB.59138.479	Patient19	403	557	1229	1548	327908.8689991863	359819.1214470284	10.0	10.0	292151.1627906977	320030.1204819277	297745.67270134075	310354.51345884235	HARS1	419.0	582.0	0.9618138424821002	0.9570446735395189	297745.67270134075	112937.23127964353	0.2670792966684173	-19.77355269556375	0.24372681813129932						Charcot-Marie-Tooth disease, axonal, type 2W, 616625 (3), Autosomal dominant; Usher syndrome type 3B, 614504 (3), Autosomal recessive
PB.59138.479	Patient20	667	738	1888	1738	353283.89830508473	424626.0069044879	6.0	5.0	292151.1627906977	320030.1204819277	297745.67270134075	310354.51345884235	HARS1	715.0	781.0	0.9328671328671329	0.9449423815620999	297745.67270134075	112937.23127964353	0.4917618837868086	-17.821742429588635	0.39519325936279687						Charcot-Marie-Tooth disease, axonal, type 2W, 616625 (3), Autosomal dominant; Usher syndrome type 3B, 614504 (3), Autosomal recessive
PB.59138.479	Patient22	378	724	1221	2106	309582.30958230956	343779.67711301043	13.0	15.0	292151.1627906977	320030.1204819277	297745.67270134075	310354.51345884235	HARS1	394.0	738.0	0.9593908629441624	0.981029810298103	297745.67270134075	112937.23127964353	0.10480721677743413	-21.279557747095613	0.12685622388927814						Charcot-Marie-Tooth disease, axonal, type 2W, 616625 (3), Autosomal dominant; Usher syndrome type 3B, 614504 (3), Autosomal recessive
PB.59138.479	Patient23	464	523	665	1159	697744.3609022556	451251.078515962	1.0	3.0	292151.1627906977	320030.1204819277	297745.67270134075	310354.51345884235	HARS1	495.0	545.0	0.9373737373737374	0.9596330275229358	297745.67270134075	112937.23127964353	3.5417787709925292	12.408726839599476	2.7411700567921695	1.0	1.0	1.0	1.0	1.0	Charcot-Marie-Tooth disease, axonal, type 2W, 616625 (3), Autosomal dominant; Usher syndrome type 3B, 614504 (3), Autosomal recessive
PB.59138.479	Patient24	440	752	1059	1661	415486.3078375826	452739.313666466	3.0	2.0	292151.1627906977	320030.1204819277	297745.67270134075	310354.51345884235	HARS1	475.0	805.0	0.9263157894736842	0.9341614906832298	297745.67270134075	112937.23127964353	1.0425316240018725	-13.574947327618133	0.7247575371761751						Charcot-Marie-Tooth disease, axonal, type 2W, 616625 (3), Autosomal dominant; Usher syndrome type 3B, 614504 (3), Autosomal recessive
PB.59138.479	Patient27	300	505	917	1439	327153.7622682661	350938.1514940931	11.0	14.0	292151.1627906977	320030.1204819277	297745.67270134075	310354.51345884235	HARS1	324.0	534.0	0.9259259259259259	0.9456928838951311	297745.67270134075	112937.23127964353	0.2603932222679347	-19.83392332887389	0.23904187249811804						Charcot-Marie-Tooth disease, axonal, type 2W, 616625 (3), Autosomal dominant; Usher syndrome type 3B, 614504 (3), Autosomal recessive
PB.59138.479	Patient29	366	505	1044	1857	350574.7126436782	271943.9956919763	7.0	20.0	292151.1627906977	320030.1204819277	297745.67270134075	310354.51345884235	HARS1	392.0	544.0	0.9336734693877551	0.9283088235294118	297745.67270134075	112937.23127964353	0.4677734644612246	-18.023326216817924	0.37954974144824505						Charcot-Marie-Tooth disease, axonal, type 2W, 616625 (3), Autosomal dominant; Usher syndrome type 3B, 614504 (3), Autosomal recessive
PB.59138.479	Patient5	547	419	1596	1993	342731.82957393484	210235.825388861	8.0	25.0	292151.1627906977	320030.1204819277	297745.67270134075	310354.51345884235	HARS1	559.0	435.0	0.9785330948121646	0.9632183908045977	297745.67270134075	112937.23127964353	0.3983288448182691	-18.615799899959555	0.3335719730794805						Charcot-Marie-Tooth disease, axonal, type 2W, 616625 (3), Autosomal dominant; Usher syndrome type 3B, 614504 (3), Autosomal recessive
PB.59138.479	Patient6	637	508	1602	1714	397627.9650436954	296382.73045507586	4.0	18.0	292151.1627906977	320030.1204819277	297745.67270134075	310354.51345884235	HARS1	657.0	531.0	0.969558599695586	0.9566854990583804	297745.67270134075	112937.23127964353	0.8844053569458987	-14.725375996542759	0.6354807568403331						Charcot-Marie-Tooth disease, axonal, type 2W, 616625 (3), Autosomal dominant; Usher syndrome type 3B, 614504 (3), Autosomal recessive
PB.59138.479	Patient7	583	414	1726	1705	337775.20278099657	242815.24926686217	9.0	24.0	292151.1627906977	320030.1204819277	297745.67270134075	310354.51345884235	HARS1	605.0	431.0	0.9636363636363636	0.9605568445475638	297745.67270134075	112937.23127964353	0.3544405120091781	-18.99727074875942	0.30396866946512663						Charcot-Marie-Tooth disease, axonal, type 2W, 616625 (3), Autosomal dominant; Usher syndrome type 3B, 614504 (3), Autosomal recessive
PB.59138.479	Patient9	559	529	1722	1493	324622.53193960513	354320.16075016744	12.0	13.0	292151.1627906977	320030.1204819277	297745.67270134075	310354.51345884235	HARS1	592.0	547.0	0.9442567567567568	0.9670932358318098	297745.67270134075	112937.23127964353	0.23798050415911717	-20.037316002282967	0.2232579794881886						Charcot-Marie-Tooth disease, axonal, type 2W, 616625 (3), Autosomal dominant; Usher syndrome type 3B, 614504 (3), Autosomal recessive
PB.59138.482	Patient16	1	3	1395	1271	716.8458781362007	2360.3461841070025	10.0	6.0	0.0	0.0	541.314056630287	756.8068499073898	HARS1	653.0	647.0	0.0015313935681470138	0.00463678516228748	541.314056630287	884.1220461585938	0.1985379985360378	-2.3959332785582506	1.8491026904880756						Charcot-Marie-Tooth disease, axonal, type 2W, 616625 (3), Autosomal dominant; Usher syndrome type 3B, 614504 (3), Autosomal recessive
PB.59138.482	Patient20	3	4	1888	1738	1588.9830508474577	2301.4959723820484	4.0	7.0	0.0	0.0	541.314056630287	756.8068499073898	HARS1	715.0	781.0	0.004195804195804196	0.005121638924455826	541.314056630287	884.1220461585938	1.184982320901474	-1.2486679271065944	2.0727026555559713						Charcot-Marie-Tooth disease, axonal, type 2W, 616625 (3), Autosomal dominant; Usher syndrome type 3B, 614504 (3), Autosomal recessive
PB.59138.482	Patient21	3	4	1417	1328	2117.148906139732	3012.0481927710844	2.0	3.0	0.0	0.0	541.314056630287	756.8068499073898	HARS1	446.0	461.0	0.006726457399103139	0.008676789587852495	541.314056630287	884.1220461585938	1.7823725314352943	-0.8348752990878734	2.153350098672131	1.0	1.0	1.0	1.0	1.0	Charcot-Marie-Tooth disease, axonal, type 2W, 616625 (3), Autosomal dominant; Usher syndrome type 3B, 614504 (3), Autosomal recessive
PB.59138.482	Patient23	1	0	665	1159	1503.7593984962407	0.0	5.0	21.5	0.0	0.0	541.314056630287	756.8068499073898	HARS1	495.0	545.0	0.00202020202020202	0.0	541.314056630287	884.1220461585938	1.0885887825642007	-1.328146486010481	2.0572124265761897						Charcot-Marie-Tooth disease, axonal, type 2W, 616625 (3), Autosomal dominant; Usher syndrome type 3B, 614504 (3), Autosomal recessive
