Isoform	Sample	cyclo_count	noncyclo_count	total_cyclo	total_noncyclo	Cyclo_TPM	Noncyclo_TPM	Cyclo_TPM_Rank	Noncyclo_TPM_Rank	Cyclo_TPM_Median	Noncyclo_TPM_Median	Cyclo_TPM_Mean	Noncyclo_TPM_Mean	associated_gene	gene_cyclo_count	gene_noncyclo_count	isoform_cyclo_proportion	isoform_noncyclo_proportion	CycloFraction	NoncycloFraction	NormalizedCycloFraction	NormalizedNoncycloFraction	NormalizedFractionDifference	test_statistic	z_score_of_test_stat	rank_top_99_9_percentile	rank_top_99_5_percentile	rank_top_99_percentile	rank_top_98_percentile	rank_top_95_percentile	Phenotypes
PB.59138.479	Patient7	583	414	1726	1705	337775.20278099657	242815.24926686217	9.0	24.0	292151.1627906977	320030.1204819277	297745.67270134075	310354.51345884235	HARS1	605.0	431.0	0.9636363636363636	0.9605568445475638	0.33777520278099654	0.24281524926686218	0.5817787763983989	0.4182212236016011	0.16355755279679784	8.745802217974765	1.3468819679089243						Charcot-Marie-Tooth disease, axonal, type 2W, 616625 (3), Autosomal dominant; Usher syndrome type 3B, 614504 (3), Autosomal recessive
PB.59138.479	Patient8	394	239	1359	1179	289919.05813097866	202714.16454622563	17.0	27.0	292151.1627906977	320030.1204819277	297745.67270134075	310354.51345884235	HARS1	410.0	257.0	0.9609756097560975	0.9299610894941635	0.2899190581309787	0.20271416454622562	0.5885089449619739	0.411491055038026	0.1770178899239479	9.366624728599545	1.4224994275492797						Charcot-Marie-Tooth disease, axonal, type 2W, 616625 (3), Autosomal dominant; Usher syndrome type 3B, 614504 (3), Autosomal recessive
PB.59138.482	Patient23	1	0	665	1159	1503.7593984962407	0.0	5.0	21.5	0.0	0.0	541.314056630287	756.8068499073898	HARS1	495.0	545.0	0.00202020202020202	0.0	0.0015037593984962407	0.0	1.0	0.0	1.0	111.42483593881268	3.352913838762689	1.0	1.0	1.0	1.0	1.0	Charcot-Marie-Tooth disease, axonal, type 2W, 616625 (3), Autosomal dominant; Usher syndrome type 3B, 614504 (3), Autosomal recessive
PB.59138.482	Patient24	4	4	1059	1661	3777.148253068933	2408.187838651415	1.0	5.0	0.0	0.0	541.314056630287	756.8068499073898	HARS1	475.0	805.0	0.008421052631578947	0.004968944099378882	0.003777148253068933	0.002408187838651415	0.6106617647058824	0.38933823529411765	0.22132352941176475	7.714189468076866	0.23212968997823524						Charcot-Marie-Tooth disease, axonal, type 2W, 616625 (3), Autosomal dominant; Usher syndrome type 3B, 614504 (3), Autosomal recessive
PB.59138.482	Patient29	1	0	1044	1857	957.8544061302681	0.0	8.0	21.5	0.0	0.0	541.314056630287	756.8068499073898	HARS1	392.0	544.0	0.002551020408163265	0.0	0.0009578544061302681	0.0	1.0	0.0	1.0	98.1272479072872	2.9527726444103775						Charcot-Marie-Tooth disease, axonal, type 2W, 616625 (3), Autosomal dominant; Usher syndrome type 3B, 614504 (3), Autosomal recessive
PB.59138.482	Patient6	2	0	1602	1714	1248.4394506866417	0.0	6.0	21.5	0.0	0.0	541.314056630287	756.8068499073898	HARS1	657.0	531.0	0.0030441400304414	0.0	0.0012484394506866417	0.0	1.0	0.0	1.0	105.83558538668355	3.184726240668879	1.0	1.0	1.0	1.0	1.0	Charcot-Marie-Tooth disease, axonal, type 2W, 616625 (3), Autosomal dominant; Usher syndrome type 3B, 614504 (3), Autosomal recessive
PB.59138.483	Patient10	6	8	1394	2180	4304.16068866571	3669.724770642202	21.0	24.0	5150.84621044886	5943.536404160475	6586.796792979133	7155.277762937373	HARS1	402.0	561.0	0.014925373134328358	0.0142602495543672	0.00430416068866571	0.003669724770642202	0.5397821063057114	0.4602178936942886	0.07956421261142282	2.7766287265959395	0.2512326596874121						Charcot-Marie-Tooth disease, axonal, type 2W, 616625 (3), Autosomal dominant; Usher syndrome type 3B, 614504 (3), Autosomal recessive
PB.59138.483	Patient11	8	11	1367	2226	5852.231163130944	4941.599281221923	12.0	20.0	5150.84621044886	5943.536404160475	6586.796792979133	7155.277762937373	HARS1	252.0	431.0	0.031746031746031744	0.025522041763341066	0.005852231163130944	0.004941599281221923	0.5421829806667681	0.4578170193332318	0.08436596133353624	3.0532652440605554	0.2741472258039397						Charcot-Marie-Tooth disease, axonal, type 2W, 616625 (3), Autosomal dominant; Usher syndrome type 3B, 614504 (3), Autosomal recessive
PB.59138.483	Patient12	6	5	1791	2004	3350.0837520938026	2495.0099800399203	24.0	28.0	5150.84621044886	5943.536404160475	6586.796792979133	7155.277762937373	HARS1	520.0	462.0	0.011538461538461539	0.010822510822510822	0.0033500837520938024	0.00249500998003992	0.5731445731445731	0.4268554268554269	0.14628914628914624	4.977155376653266	0.43350835443681995						Charcot-Marie-Tooth disease, axonal, type 2W, 616625 (3), Autosomal dominant; Usher syndrome type 3B, 614504 (3), Autosomal recessive
PB.59138.483	Patient13	10	3	2218	2495	4508.566275924256	1202.4048096192384	20.0	30.0	5150.84621044886	5943.536404160475	6586.796792979133	7155.277762937373	HARS1	548.0	488.0	0.01824817518248175	0.006147540983606557	0.004508566275924256	0.0012024048096192384	0.7894570307556005	0.21054296924439944	0.5789140615112011	23.135492297519722	1.9376135092907874						Charcot-Marie-Tooth disease, axonal, type 2W, 616625 (3), Autosomal dominant; Usher syndrome type 3B, 614504 (3), Autosomal recessive
PB.59138.483	Patient16	22	13	1395	1271	15770.609318996418	10228.166797797012	2.0	8.0	5150.84621044886	5943.536404160475	6586.796792979133	7155.277762937373	HARS1	653.0	647.0	0.033690658499234305	0.02009273570324575	0.015770609318996417	0.010228166797797011	0.6065904505716206	0.39340954942837925	0.2131809011432414	8.71070564680214	0.7427686259974923						Charcot-Marie-Tooth disease, axonal, type 2W, 616625 (3), Autosomal dominant; Usher syndrome type 3B, 614504 (3), Autosomal recessive
PB.59138.483	Patient17	14	11	975	1227	14358.97435897436	8964.955175224124	3.0	12.0	5150.84621044886	5943.536404160475	6586.796792979133	7155.277762937373	HARS1	401.0	543.0	0.034912718204488775	0.020257826887661142	0.014358974358974359	0.008964955175224124	0.615632727663692	0.3843672723363079	0.23126545532738413	9.384135135463307	0.7985506488633617						Charcot-Marie-Tooth disease, axonal, type 2W, 616625 (3), Autosomal dominant; Usher syndrome type 3B, 614504 (3), Autosomal recessive
PB.59138.483	Patient22	7	7	1221	2106	5733.0057330057325	3323.8366571699903	15.0	25.0	5150.84621044886	5943.536404160475	6586.796792979133	7155.277762937373	HARS1	394.0	738.0	0.017766497461928935	0.009485094850948509	0.005733005733005733	0.0033238366571699905	0.6330027051397655	0.3669972948602344	0.2660054102795311	9.816910032551306	0.8343985878259567						Charcot-Marie-Tooth disease, axonal, type 2W, 616625 (3), Autosomal dominant; Usher syndrome type 3B, 614504 (3), Autosomal recessive
PB.59138.483	Patient23	13	11	665	1159	19548.87218045113	9490.940465918895	1.0	9.0	5150.84621044886	5943.536404160475	6586.796792979133	7155.277762937373	HARS1	495.0	545.0	0.026262626262626262	0.02018348623853211	0.019548872180451128	0.009490940465918895	0.6731748726655348	0.32682512733446517	0.3463497453310696	14.859130060207324	1.2520595866584117						Charcot-Marie-Tooth disease, axonal, type 2W, 616625 (3), Autosomal dominant; Usher syndrome type 3B, 614504 (3), Autosomal recessive
PB.59138.483	Patient29	14	16	1044	1857	13409.961685823755	8616.047388260635	4.0	13.0	5150.84621044886	5943.536404160475	6586.796792979133	7155.277762937373	HARS1	392.0	544.0	0.03571428571428571	0.029411764705882353	0.013409961685823755	0.008616047388260635	0.6088239426724744	0.39117605732752564	0.21764788534494878	8.749784340217138	0.7460056220102115						Charcot-Marie-Tooth disease, axonal, type 2W, 616625 (3), Autosomal dominant; Usher syndrome type 3B, 614504 (3), Autosomal recessive
PB.59138.483	Patient4	9	6	1554	1450	5791.505791505791	4137.931034482759	14.0	21.0	5150.84621044886	5943.536404160475	6586.796792979133	7155.277762937373	HARS1	420.0	453.0	0.02142857142857143	0.013245033112582781	0.005791505791505791	0.004137931034482759	0.583266291230893	0.41673370876910704	0.16653258246178598	6.061724272765637	0.5233461889558114						Charcot-Marie-Tooth disease, axonal, type 2W, 616625 (3), Autosomal dominant; Usher syndrome type 3B, 614504 (3), Autosomal recessive
PB.59138.483	Patient5	5	6	1596	1993	3132.832080200501	3010.536879076769	26.0	26.0	5150.84621044886	5943.536404160475	6586.796792979133	7155.277762937373	HARS1	559.0	435.0	0.008944543828264758	0.013793103448275862	0.003132832080200501	0.0030105368790767687	0.5099534312471213	0.49004656875287855	0.019906862494242783	0.6669781371762712	0.07648447981194902						Charcot-Marie-Tooth disease, axonal, type 2W, 616625 (3), Autosomal dominant; Usher syndrome type 3B, 614504 (3), Autosomal recessive
PB.59138.483	Patient6	11	7	1602	1714	6866.4169787765295	4084.014002333722	9.0	23.0	5150.84621044886	5943.536404160475	6586.796792979133	7155.277762937373	HARS1	657.0	531.0	0.0167427701674277	0.013182674199623353	0.00686641697877653	0.004084014002333722	0.6270453638419582	0.37295463615804175	0.25409072768391644	9.552012260914259	0.8124563744192456						Charcot-Marie-Tooth disease, axonal, type 2W, 616625 (3), Autosomal dominant; Usher syndrome type 3B, 614504 (3), Autosomal recessive
PB.59138.483	Patient8	7	3	1359	1179	5150.84621044886	2544.5292620865143	16.0	27.0	5150.84621044886	5943.536404160475	6586.796792979133	7155.277762937373	HARS1	410.0	257.0	0.01707317073170732	0.011673151750972763	0.0051508462104488595	0.002544529262086514	0.6693430656934306	0.33065693430656934	0.33868613138686127	12.54231098760131	1.0601510696418426						Charcot-Marie-Tooth disease, axonal, type 2W, 616625 (3), Autosomal dominant; Usher syndrome type 3B, 614504 (3), Autosomal recessive
PB.59138.483	Patient9	18	8	1722	1493	10452.961672473868	5358.338914936369	7.0	18.0	5150.84621044886	5943.536404160475	6586.796792979133	7155.277762937373	HARS1	592.0	547.0	0.030405405405405407	0.014625228519195612	0.010452961672473868	0.0053583389149363695	0.6611070110701107	0.3388929889298892	0.3222140221402215	12.870201214926979	1.0873111219801184						Charcot-Marie-Tooth disease, axonal, type 2W, 616625 (3), Autosomal dominant; Usher syndrome type 3B, 614504 (3), Autosomal recessive
PB.59138.484	Patient12	3	1	1791	2004	1675.0418760469013	499.00199600798396	8.0	18.0	0.0	538.2131324004305	1615.341774683844	1397.475271755191	HARS1	520.0	462.0	0.0057692307692307696	0.0021645021645021645	0.0016750418760469012	0.000499001996007984	0.770472895040369	0.22952710495963088	0.5409457900807381	18.692483412034118	0.7845705721304289						Charcot-Marie-Tooth disease, axonal, type 2W, 616625 (3), Autosomal dominant; Usher syndrome type 3B, 614504 (3), Autosomal recessive
PB.59138.484	Patient15	2	2	1376	2573	1453.4883720930231	777.3027594247959	9.0	14.0	0.0	538.2131324004305	1615.341774683844	1397.475271755191	HARS1	427.0	988.0	0.00468384074941452	0.0020242914979757085	0.0014534883720930232	0.000777302759424796	0.6515573562927323	0.34844264370726763	0.30311471258546463	9.478712252774978	0.39784540830094584						Charcot-Marie-Tooth disease, axonal, type 2W, 616625 (3), Autosomal dominant; Usher syndrome type 3B, 614504 (3), Autosomal recessive
PB.59138.484	Patient17	5	3	975	1227	5128.205128205128	2444.9877750611245	5.0	7.0	0.0	538.2131324004305	1615.341774683844	1397.475271755191	HARS1	401.0	543.0	0.012468827930174564	0.0055248618784530384	0.005128205128205128	0.0024449877750611247	0.6771523178807947	0.3228476821192053	0.3543046357615894	13.166807470324176	0.5526440464017136						Charcot-Marie-Tooth disease, axonal, type 2W, 616625 (3), Autosomal dominant; Usher syndrome type 3B, 614504 (3), Autosomal recessive
PB.59138.484	Patient20	6	3	1888	1738	3177.9661016949153	1726.121979286536	6.0	11.0	0.0	538.2131324004305	1615.341774683844	1397.475271755191	HARS1	715.0	781.0	0.008391608391608392	0.0038412291933418692	0.0031779661016949155	0.0017261219792865361	0.6480238627889635	0.3519761372110365	0.296047725577927	10.240803515502812	0.429832296550853						Charcot-Marie-Tooth disease, axonal, type 2W, 616625 (3), Autosomal dominant; Usher syndrome type 3B, 614504 (3), Autosomal recessive
PB.59138.484	Patient23	7	3	665	1159	10526.315789473683	2588.4383088869713	1.0	6.0	0.0	538.2131324004305	1615.341774683844	1397.475271755191	HARS1	495.0	545.0	0.014141414141414142	0.005504587155963303	0.010526315789473684	0.0025884383088869713	0.8026315789473684	0.19736842105263155	0.6052631578947368	27.036999190340904	1.1348108999684472						Charcot-Marie-Tooth disease, axonal, type 2W, 616625 (3), Autosomal dominant; Usher syndrome type 3B, 614504 (3), Autosomal recessive
PB.59138.484	Patient24	7	5	1059	1661	6610.0094428706325	3010.2347983142686	3.0	4.0	0.0	538.2131324004305	1615.341774683844	1397.475271755191	HARS1	475.0	805.0	0.014736842105263158	0.006211180124223602	0.0066100094428706326	0.0030102347983142685	0.6870937241460819	0.31290627585391795	0.374187448292164	14.397990557234131	0.6043198990747928						Charcot-Marie-Tooth disease, axonal, type 2W, 616625 (3), Autosomal dominant; Usher syndrome type 3B, 614504 (3), Autosomal recessive
PB.59138.484	Patient27	8	3	917	1439	8724.100327153763	2084.7810979847113	2.0	9.0	0.0	538.2131324004305	1615.341774683844	1397.475271755191	HARS1	324.0	534.0	0.024691358024691357	0.0056179775280898875	0.008724100327153763	0.0020847810979847115	0.8071233260884807	0.1928766739115193	0.6142466521769614	27.027719214903023	1.1344213960444278						Charcot-Marie-Tooth disease, axonal, type 2W, 616625 (3), Autosomal dominant; Usher syndrome type 3B, 614504 (3), Autosomal recessive
PB.59138.484	Patient3	1	0	1987	2019	503.27126321087064	0.0	15.0	25.5	0.0	538.2131324004305	1615.341774683844	1397.475271755191	HARS1	609.0	838.0	0.0016420361247947454	0.0	0.0005032712632108706	0.0	1.0	0.0	1.0	80.63115352051496	3.3842924374831806	1.0	1.0	1.0	1.0	2.0	Charcot-Marie-Tooth disease, axonal, type 2W, 616625 (3), Autosomal dominant; Usher syndrome type 3B, 614504 (3), Autosomal recessive
PB.59138.484	Patient9	1	0	1722	1493	580.7200929152149	0.0	13.0	25.5	0.0	538.2131324004305	1615.341774683844	1397.475271755191	HARS1	592.0	547.0	0.0016891891891891893	0.0	0.0005807200929152149	0.0	1.0	0.0	1.0	84.37194430904054	3.5413028413166425	1.0	1.0	1.0	1.0	1.0	Charcot-Marie-Tooth disease, axonal, type 2W, 616625 (3), Autosomal dominant; Usher syndrome type 3B, 614504 (3), Autosomal recessive
PB.59138.485	Patient1	1	0	1902	1717	525.7623554153522	0.0	18.0	19.5	813.6696501220504	0.0	1516.8430885559874	200.43402914662158	HARS1	573.0	643.0	0.0017452006980802793	0.0	0.0005257623554153522	0.0	1.0	0.0	1.0	81.76457159034882	0.896161996336654						Charcot-Marie-Tooth disease, axonal, type 2W, 616625 (3), Autosomal dominant; Usher syndrome type 3B, 614504 (3), Autosomal recessive
PB.59138.485	Patient15	5	0	1376	2573	3633.720930232558	0.0	5.0	19.5	813.6696501220504	0.0	1516.8430885559874	200.43402914662158	HARS1	427.0	988.0	0.0117096018735363	0.0	0.003633720930232558	0.0	1.0	0.0	1.0	139.89749901296804	1.7904072794596158						Charcot-Marie-Tooth disease, axonal, type 2W, 616625 (3), Autosomal dominant; Usher syndrome type 3B, 614504 (3), Autosomal recessive
PB.59138.485	Patient16	11	0	1395	1271	7885.304659498209	0.0	1.0	19.5	813.6696501220504	0.0	1516.8430885559874	200.43402914662158	HARS1	653.0	647.0	0.016845329249617153	0.0	0.007885304659498209	0.0	1.0	0.0	1.0	167.57885526812007	2.2162231356207553						Charcot-Marie-Tooth disease, axonal, type 2W, 616625 (3), Autosomal dominant; Usher syndrome type 3B, 614504 (3), Autosomal recessive
PB.59138.485	Patient17	5	0	975	1227	5128.205128205128	0.0	2.0	19.5	813.6696501220504	0.0	1516.8430885559874	200.43402914662158	HARS1	401.0	543.0	0.012468827930174564	0.0	0.005128205128205128	0.0	1.0	0.0	1.0	151.8972484172696	1.9749966297506						Charcot-Marie-Tooth disease, axonal, type 2W, 616625 (3), Autosomal dominant; Usher syndrome type 3B, 614504 (3), Autosomal recessive
PB.59138.485	Patient19	1	1	1229	1548	813.6696501220504	645.9948320413437	16.0	4.0	813.6696501220504	0.0	1516.8430885559874	200.43402914662158	HARS1	419.0	582.0	0.002386634844868735	0.001718213058419244	0.0008136696501220504	0.0006459948320413437	0.5574360821029888	0.44256391789701116	0.11487216420597762	3.2155097349144413	-0.7629098300019462						Charcot-Marie-Tooth disease, axonal, type 2W, 616625 (3), Autosomal dominant; Usher syndrome type 3B, 614504 (3), Autosomal recessive
PB.59138.485	Patient2	1	0	1277	1085	783.0853563038371	0.0	17.0	19.5	813.6696501220504	0.0	1516.8430885559874	200.43402914662158	HARS1	145.0	71.0	0.006896551724137931	0.0	0.0007830853563038371	0.0	1.0	0.0	1.0	92.46334543091521	1.0607387425337367						Charcot-Marie-Tooth disease, axonal, type 2W, 616625 (3), Autosomal dominant; Usher syndrome type 3B, 614504 (3), Autosomal recessive
PB.59138.485	Patient20	6	0	1888	1738	3177.9661016949153	0.0	7.0	19.5	813.6696501220504	0.0	1516.8430885559874	200.43402914662158	HARS1	715.0	781.0	0.008391608391608392	0.0	0.0031779661016949155	0.0	1.0	0.0	1.0	135.36319097664926	1.720657074997576						Charcot-Marie-Tooth disease, axonal, type 2W, 616625 (3), Autosomal dominant; Usher syndrome type 3B, 614504 (3), Autosomal recessive
PB.59138.485	Patient21	5	0	1417	1328	3528.5815102328866	0.0	6.0	19.5	813.6696501220504	0.0	1516.8430885559874	200.43402914662158	HARS1	446.0	461.0	0.011210762331838564	0.0	0.0035285815102328866	0.0	1.0	0.0	1.0	138.89767470274677	1.7750272149590423						Charcot-Marie-Tooth disease, axonal, type 2W, 616625 (3), Autosomal dominant; Usher syndrome type 3B, 614504 (3), Autosomal recessive
PB.59138.485	Patient22	5	0	1221	2106	4095.0040950040952	0.0	4.0	19.5	813.6696501220504	0.0	1516.8430885559874	200.43402914662158	HARS1	394.0	738.0	0.012690355329949238	0.0	0.004095004095004095	0.0	1.0	0.0	1.0	144.00426074229406	1.853580638658636						Charcot-Marie-Tooth disease, axonal, type 2W, 616625 (3), Autosomal dominant; Usher syndrome type 3B, 614504 (3), Autosomal recessive
PB.59138.485	Patient23	1	0	665	1159	1503.7593984962407	0.0	12.0	19.5	813.6696501220504	0.0	1516.8430885559874	200.43402914662158	HARS1	495.0	545.0	0.00202020202020202	0.0	0.0015037593984962407	0.0	1.0	0.0	1.0	111.42483593881268	1.3524189348006503						Charcot-Marie-Tooth disease, axonal, type 2W, 616625 (3), Autosomal dominant; Usher syndrome type 3B, 614504 (3), Autosomal recessive
PB.59138.485	Patient24	2	0	1059	1661	1888.5741265344666	0.0	10.0	19.5	813.6696501220504	0.0	1516.8430885559874	200.43402914662158	HARS1	475.0	805.0	0.004210526315789474	0.0	0.0018885741265344666	0.0	1.0	0.0	1.0	118.4663983428796	1.460737649250987						Charcot-Marie-Tooth disease, axonal, type 2W, 616625 (3), Autosomal dominant; Usher syndrome type 3B, 614504 (3), Autosomal recessive
PB.59138.485	Patient25	3	1	1372	1946	2186.5889212827988	513.874614594039	9.0	7.0	813.6696501220504	0.0	1516.8430885559874	200.43402914662158	HARS1	354.0	738.0	0.00847457627118644	0.0013550135501355014	0.002186588921282799	0.0005138746145940391	0.8097087378640777	0.19029126213592235	0.6194174757281554	23.15744330897994	-0.45614771039775137						Charcot-Marie-Tooth disease, axonal, type 2W, 616625 (3), Autosomal dominant; Usher syndrome type 3B, 614504 (3), Autosomal recessive
PB.59138.485	Patient26	3	0	1690	1469	1775.1479289940828	0.0	11.0	19.5	813.6696501220504	0.0	1516.8430885559874	200.43402914662158	HARS1	221.0	547.0	0.013574660633484163	0.0	0.0017751479289940828	0.0	1.0	0.0	1.0	116.530773574576	1.4309623842558512						Charcot-Marie-Tooth disease, axonal, type 2W, 616625 (3), Autosomal dominant; Usher syndrome type 3B, 614504 (3), Autosomal recessive
PB.59138.485	Patient27	4	0	917	1439	4362.0501635768815	0.0	3.0	19.5	813.6696501220504	0.0	1516.8430885559874	200.43402914662158	HARS1	324.0	534.0	0.012345679012345678	0.0	0.004362050163576881	0.0	1.0	0.0	1.0	146.1992130121998	1.8873450782123804						Charcot-Marie-Tooth disease, axonal, type 2W, 616625 (3), Autosomal dominant; Usher syndrome type 3B, 614504 (3), Autosomal recessive
PB.59138.485	Patient28	2	0	1473	1202	1357.7732518669382	0.0	13.0	19.5	813.6696501220504	0.0	1516.8430885559874	200.43402914662158	HARS1	307.0	246.0	0.006514657980456026	0.0	0.0013577732518669382	0.0	1.0	0.0	1.0	108.339363658796	1.3049558333374687						Charcot-Marie-Tooth disease, axonal, type 2W, 616625 (3), Autosomal dominant; Usher syndrome type 3B, 614504 (3), Autosomal recessive
PB.59138.485	Patient29	1	0	1044	1857	957.8544061302681	0.0	15.0	19.5	813.6696501220504	0.0	1516.8430885559874	200.43402914662158	HARS1	392.0	544.0	0.002551020408163265	0.0	0.0009578544061302681	0.0	1.0	0.0	1.0	98.1272479072872	1.1478652351795102						Charcot-Marie-Tooth disease, axonal, type 2W, 616625 (3), Autosomal dominant; Usher syndrome type 3B, 614504 (3), Autosomal recessive
PB.59138.485	Patient3	2	0	1987	2019	1006.5425264217413	0.0	14.0	19.5	813.6696501220504	0.0	1516.8430885559874	200.43402914662158	HARS1	609.0	838.0	0.003284072249589491	0.0	0.0010065425264217413	0.0	1.0	0.0	1.0	99.54732514540355	1.169709952591104						Charcot-Marie-Tooth disease, axonal, type 2W, 616625 (3), Autosomal dominant; Usher syndrome type 3B, 614504 (3), Autosomal recessive
PB.59138.485	Patient30	4	1	1658	1808	2412.5452352231605	553.0973451327434	8.0	6.0	813.6696501220504	0.0	1516.8430885559874	200.43402914662158	HARS1	429.0	512.0	0.009324009324009324	0.001953125	0.0024125452352231603	0.0005530973451327434	0.8134983127109111	0.18650168728908886	0.6269966254218222	23.856642369793327	-0.4400142859389026						Charcot-Marie-Tooth disease, axonal, type 2W, 616625 (3), Autosomal dominant; Usher syndrome type 3B, 614504 (3), Autosomal recessive
PB.59138.487	Patient1	9	7	1902	1717	4731.86119873817	4076.8782760629006	10.0	14.0	3759.398496240601	3765.0602409638554	3911.0175811724725	4131.14083226183	HARS1	573.0	643.0	0.015706806282722512	0.01088646967340591	0.00473186119873817	0.004076878276062901	0.5371780164772134	0.46282198352278653	0.07435603295442689	2.623597018995546	0.08473980416620215						Charcot-Marie-Tooth disease, axonal, type 2W, 616625 (3), Autosomal dominant; Usher syndrome type 3B, 614504 (3), Autosomal recessive
PB.59138.487	Patient12	14	7	1791	2004	7816.8620882188725	3493.013972055888	5.0	17.0	3759.398496240601	3765.0602409638554	3911.0175811724725	4131.14083226183	HARS1	520.0	462.0	0.026923076923076925	0.015151515151515152	0.007816862088218872	0.003493013972055888	0.6911536471805484	0.3088463528194516	0.3823072943610968	15.026408631966559	1.1053948754192364						Charcot-Marie-Tooth disease, axonal, type 2W, 616625 (3), Autosomal dominant; Usher syndrome type 3B, 614504 (3), Autosomal recessive
PB.59138.487	Patient13	10	8	2218	2495	4508.566275924256	3206.4128256513027	11.0	21.0	3759.398496240601	3765.0602409638554	3911.0175811724725	4131.14083226183	HARS1	548.0	488.0	0.01824817518248175	0.01639344262295082	0.004508566275924256	0.0032064128256513026	0.5843912493558814	0.4156087506441186	0.16878249871176276	5.967318619635933	0.3599021234086221						Charcot-Marie-Tooth disease, axonal, type 2W, 616625 (3), Autosomal dominant; Usher syndrome type 3B, 614504 (3), Autosomal recessive
PB.59138.487	Patient15	8	13	1376	2573	5813.953488372093	5052.467936261173	7.0	10.0	3759.398496240601	3765.0602409638554	3911.0175811724725	4131.14083226183	HARS1	427.0	988.0	0.01873536299765808	0.013157894736842105	0.005813953488372093	0.005052467936261173	0.5350384695362861	0.4649615304637138	0.07007693907257229	2.532347926703147	0.07723071254232608						Charcot-Marie-Tooth disease, axonal, type 2W, 616625 (3), Autosomal dominant; Usher syndrome type 3B, 614504 (3), Autosomal recessive
PB.59138.487	Patient16	11	9	1395	1271	7885.304659498209	7081.038552321007	4.0	4.0	3759.398496240601	3765.0602409638554	3911.0175811724725	4131.14083226183	HARS1	653.0	647.0	0.016845329249617153	0.013910355486862442	0.007885304659498209	0.007081038552321007	0.5268691588785047	0.47313084112149534	0.05373831775700938	2.008915698066146	0.03283125154992191						Charcot-Marie-Tooth disease, axonal, type 2W, 616625 (3), Autosomal dominant; Usher syndrome type 3B, 614504 (3), Autosomal recessive
PB.59138.487	Patient19	4	2	1229	1548	3254.6786004882015	1291.9896640826873	18.0	30.0	3759.398496240601	3765.0602409638554	3911.0175811724725	4131.14083226183	HARS1	419.0	582.0	0.00954653937947494	0.003436426116838488	0.0032546786004882017	0.0012919896640826874	0.7158381502890173	0.2841618497109827	0.43167630057803463	15.546243872878806	1.1481732785273064						Charcot-Marie-Tooth disease, axonal, type 2W, 616625 (3), Autosomal dominant; Usher syndrome type 3B, 614504 (3), Autosomal recessive
PB.59138.487	Patient20	10	8	1888	1738	5296.610169491525	4602.991944764097	8.0	12.0	3759.398496240601	3765.0602409638554	3911.0175811724725	4131.14083226183	HARS1	715.0	781.0	0.013986013986013986	0.010243277848911651	0.005296610169491525	0.004602991944764097	0.5350326314493289	0.46496736855067106	0.07006526289865783	2.504668460508234	0.07495290744272516						Charcot-Marie-Tooth disease, axonal, type 2W, 616625 (3), Autosomal dominant; Usher syndrome type 3B, 614504 (3), Autosomal recessive
PB.59138.487	Patient21	6	5	1417	1328	4234.297812279464	3765.0602409638554	14.0	16.0	3759.398496240601	3765.0602409638554	3911.0175811724725	4131.14083226183	HARS1	446.0	461.0	0.013452914798206279	0.010845986984815618	0.004234297812279464	0.0037650602409638554	0.5293297017205872	0.4706702982794127	0.05865940344117454	2.0411193136724153	0.03680641274000816						Charcot-Marie-Tooth disease, axonal, type 2W, 616625 (3), Autosomal dominant; Usher syndrome type 3B, 614504 (3), Autosomal recessive
PB.59138.487	Patient22	4	5	1221	2106	3276.0032760032764	2374.1690408357076	17.0	25.0	3759.398496240601	3765.0602409638554	3911.0175811724725	4131.14083226183	HARS1	394.0	738.0	0.01015228426395939	0.006775067750677507	0.003276003276003276	0.0023741690408357074	0.5798059054305182	0.42019409456948165	0.1596118108610366	5.4229226903453265	0.3151025663937538						Charcot-Marie-Tooth disease, axonal, type 2W, 616625 (3), Autosomal dominant; Usher syndrome type 3B, 614504 (3), Autosomal recessive
PB.59138.487	Patient23	7	8	665	1159	10526.315789473683	6902.502157031924	1.0	5.0	3759.398496240601	3765.0602409638554	3911.0175811724725	4131.14083226183	HARS1	495.0	545.0	0.014141414141414142	0.014678899082568808	0.010526315789473684	0.006902502157031924	0.6039603960396039	0.39603960396039606	0.20792079207920788	8.133939876069492	0.5381982260883444						Charcot-Marie-Tooth disease, axonal, type 2W, 616625 (3), Autosomal dominant; Usher syndrome type 3B, 614504 (3), Autosomal recessive
PB.59138.487	Patient27	4	4	917	1439	4362.0501635768815	2779.708130646282	13.0	22.0	3759.398496240601	3765.0602409638554	3911.0175811724725	4131.14083226183	HARS1	324.0	534.0	0.012345679012345678	0.00749063670411985	0.004362050163576881	0.002779708130646282	0.6107809847198642	0.3892190152801358	0.2215619694397284	7.858050081797346	0.5154946386746379						Charcot-Marie-Tooth disease, axonal, type 2W, 616625 (3), Autosomal dominant; Usher syndrome type 3B, 614504 (3), Autosomal recessive
